partido_id,set_num,temporada_inicio,strength_h,strength_a,strength_diff,elo_diff,set_wr_h,set_wr_a,diff_set_wr,forma_h,forma_a,diff_forma,pts_fav_h,pts_fav_a,h2h_diff,diff_set_ratio,diff_dominancia,set_num_norm,sets_h_antes,sets_a_antes,diff_sets_antes,momentum_h,es_desempate,ganador_set_local
2022/2023_m00526,2,2022,0.49004357353956224,0.3975911044409737,0.09245246909858856,65.26253852241939,0.6,0.46153846153846156,0.1384615384615384,0.48769892655504643,0.47716326713897594,0.010535659416070486,0.5103448275862069,0.49498327759197325,0.06457745105385082,0.1384615384615384,0.1384615384615384,0.25,0.0,1.0,-1.0,0.0,0.0,0
2022/2023_m00526,3,2022,0.49004357353956224,0.3975911044409737,0.09245246909858856,65.26253852241939,0.6,0.46153846153846156,0.1384615384615384,0.48769892655504643,0.47716326713897594,0.010535659416070486,0.5103448275862069,0.49498327759197325,0.06457745105385082,0.1384615384615384,0.1384615384615384,0.5,0.0,2.0,-2.0,0.0,0.0,0
2022/2023_m00527,1,2022,0.7324400202856913,0.550132187613316,0.18230783267237538,139.98751071284732,0.9,0.4117647058823529,0.4882352941176471,0.9252395985691305,0.5575911222386253,0.36764847633050524,0.5668202764976958,0.48021828103683495,0.3228872552692543,0.4882352941176471,0.4882352941176471,0.0,0.0,0.0,0.0,0.5,0.0,1
2022/2023_m00527,2,2022,0.7324400202856913,0.550132187613316,0.18230783267237538,139.98751071284732,0.9,0.4117647058823529,0.4882352941176471,0.9252395985691305,0.5575911222386253,0.36764847633050524,0.5668202764976958,0.48021828103683495,0.3228872552692543,0.4882352941176471,0.4882352941176471,0.25,1.0,0.0,1.0,1.0,0.0,1
2022/2023_m00527,3,2022,0.7324400202856913,0.550132187613316,0.18230783267237538,139.98751071284732,0.9,0.4117647058823529,0.4882352941176471,0.9252395985691305,0.5575911222386253,0.36764847633050524,0.5668202764976958,0.48021828103683495,0.3228872552692543,0.4882352941176471,0.4882352941176471,0.5,2.0,0.0,2.0,1.0,0.0,1
2022/2023_m00528,1,2022,0.4186909735197868,0.40066946873068315,0.018021504789103637,12.946673395331572,0.46153846153846156,0.45454545454545453,0.006993006993007034,0.39724382458479357,0.2802351899238118,0.11700863466098177,0.5033444816053512,0.49581589958158995,2.220446049250313e-16,0.006993006993007034,0.006993006993007034,0.0,0.0,0.0,0.0,0.5,0.0,0
2022/2023_m00528,2,2022,0.4186909735197868,0.40066946873068315,0.018021504789103637,12.946673395331572,0.46153846153846156,0.45454545454545453,0.006993006993007034,0.39724382458479357,0.2802351899238118,0.11700863466098177,0.5033444816053512,0.49581589958158995,2.220446049250313e-16,0.006993006993007034,0.006993006993007034,0.25,0.0,1.0,-1.0,0.0,0.0,1
2022/2023_m00528,3,2022,0.4186909735197868,0.40066946873068315,0.018021504789103637,12.946673395331572,0.46153846153846156,0.45454545454545453,0.006993006993007034,0.39724382458479357,0.2802351899238118,0.11700863466098177,0.5033444816053512,0.49581589958158995,2.220446049250313e-16,0.006993006993007034,0.006993006993007034,0.5,1.0,1.0,0.0,1.0,0.0,0
2022/2023_m00528,4,2022,0.4186909735197868,0.40066946873068315,0.018021504789103637,12.946673395331572,0.46153846153846156,0.45454545454545453,0.006993006993007034,0.39724382458479357,0.2802351899238118,0.11700863466098177,0.5033444816053512,0.49581589958158995,2.220446049250313e-16,0.006993006993007034,0.006993006993007034,0.75,1.0,2.0,-1.0,0.0,0.0,0
2022/2023_m00529,1,2022,0.4697158529657977,0.4791797698316391,-0.009463916865841415,-6.593622198196499,0.5,0.4,0.09999999999999998,0.3725793666371884,0.43527528164806206,-0.06269591501087368,0.5,0.48258706467661694,0.0,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.0,0.5,0.0,1
2022/2023_m00529,2,2022,0.4697158529657977,0.4791797698316391,-0.009463916865841415,-6.593622198196499,0.5,0.4,0.09999999999999998,0.3725793666371884,0.43527528164806206,-0.06269591501087368,0.5,0.48258706467661694,0.0,0.09999999999999998,0.09999999999999998,0.25,1.0,0.0,1.0,1.0,0.0,1
2022/2023_m00529,3,2022,0.4697158529657977,0.4791797698316391,-0.009463916865841415,-6.593622198196499,0.5,0.4,0.09999999999999998,0.3725793666371884,0.43527528164806206,-0.06269591501087368,0.5,0.48258706467661694,0.0,0.09999999999999998,0.09999999999999998,0.5,2.0,0.0,2.0,1.0,0.0,1
2022/2023_m00530,1,2022,0.6306490073444647,0.43179578160269366,0.19885322574177106,140.62980174112295,0.5,0.5625,-0.0625,0.6105819230574263,0.5448441876959303,0.06573773536149596,0.5,0.502710027100271,1.0,-0.0625,-0.0625,0.0,0.0,0.0,0.0,0.5,0.0,0
2022/2023_m00530,2,2022,0.6306490073444647,0.43179578160269366,0.19885322574177106,140.62980174112295,0.5,0.5625,-0.0625,0.6105819230574263,0.5448441876959303,0.06573773536149596,0.5,0.502710027100271,1.0,-0.0625,-0.0625,0.25,0.0,1.0,-1.0,0.0,0.0,1
2022/2023_m00530,3,2022,0.6306490073444647,0.43179578160269366,0.19885322574177106,140.62980174112295,0.5,0.5625,-0.0625,0.6105819230574263,0.5448441876959303,0.06573773536149596,0.5,0.502710027100271,1.0,-0.0625,-0.0625,0.5,1.0,1.0,0.0,1.0,0.0,1
2022/2023_m00530,4,2022,0.6306490073444647,0.43179578160269366,0.19885322574177106,140.62980174112295,0.5,0.5625,-0.0625,0.6105819230574263,0.5448441876959303,0.06573773536149596,0.5,0.502710027100271,1.0,-0.0625,-0.0625,0.75,2.0,1.0,1.0,1.0,0.0,1
2022/2023_m00531,1,2022,0.7421899100603567,0.4549189648684086,0.2872709451919481,215.0968660950648,0.9230769230769231,0.46153846153846156,0.46153846153846156,0.9349172904221122,0.4245665752314107,0.5103507151907015,0.5711743772241993,0.4991304347826087,0.7142857142857142,0.46153846153846156,0.46153846153846156,0.0,0.0,0.0,0.0,0.5,0.0,1
2022/2023_m00531,2,2022,0.7421899100603567,0.4549189648684086,0.2872709451919481,215.0968660950648,0.9230769230769231,0.46153846153846156,0.46153846153846156,0.9349172904221122,0.4245665752314107,0.5103507151907015,0.5711743772241993,0.4991304347826087,0.7142857142857142,0.46153846153846156,0.46153846153846156,0.25,1.0,0.0,1.0,1.0,0.0,1
2022/2023_m00531,3,2022,0.7421899100603567,0.4549189648684086,0.2872709451919481,215.0968660950648,0.9230769230769231,0.46153846153846156,0.46153846153846156,0.9349172904221122,0.4245665752314107,0.5103507151907015,0.5711743772241993,0.4991304347826087,0.7142857142857142,0.46153846153846156,0.46153846153846156,0.5,2.0,0.0,2.0,1.0,0.0,1
2022/2023_m00532,1,2022,0.42780320246867104,0.5264736479407718,-0.09867044547210074,-68.9335506605239,0.5333333333333333,0.35714285714285715,0.17619047619047618,0.37340833914744653,0.4530992031106037,-0.07969086396315717,0.5,0.4922360248447205,-0.6796227589829593,0.17619047619047618,0.17619047619047618,0.0,0.0,0.0,0.0,0.5,0.0,0
2022/2023_m00532,2,2022,0.42780320246867104,0.5264736479407718,-0.09867044547210074,-68.9335506605239,0.5333333333333333,0.35714285714285715,0.17619047619047618,0.37340833914744653,0.4530992031106037,-0.07969086396315717,0.5,0.4922360248447205,-0.6796227589829593,0.17619047619047618,0.17619047619047618,0.25,0.0,1.0,-1.0,0.0,0.0,0
2022/2023_m00532,3,2022,0.42780320246867104,0.5264736479407718,-0.09867044547210074,-68.9335506605239,0.5333333333333333,0.35714285714285715,0.17619047619047618,0.37340833914744653,0.4530992031106037,-0.07969086396315717,0.5,0.4922360248447205,-0.6796227589829593,0.17619047619047618,0.17619047619047618,0.5,0.0,2.0,-2.0,0.0,0.0,0
2022/2023_m00533,1,2022,0.459475857697303,0.5004491684227822,-0.04097331072547922,-28.53307394828653,0.25,1.0,-0.75,0.3788441382474816,0.5575998957215764,-0.17875575747409483,0.49444444444444446,0.6048387096774194,0.0,-0.75,-0.75,0.0,0.0,0.0,0.0,0.5,0.0,1
2022/2023_m00533,2,2022,0.459475857697303,0.5004491684227822,-0.04097331072547922,-28.53307394828653,0.25,1.0,-0.75,0.3788441382474816,0.5575998957215764,-0.17875575747409483,0.49444444444444446,0.6048387096774194,0.0,-0.75,-0.75,0.25,1.0,0.0,1.0,1.0,0.0,1
2022/2023_m00533,3,2022,0.459475857697303,0.5004491684227822,-0.04097331072547922,-28.53307394828653,0.25,1.0,-0.75,0.3788441382474816,0.5575998957215764,-0.17875575747409483,0.49444444444444446,0.6048387096774194,0.0,-0.75,-0.75,0.5,2.0,0.0,2.0,1.0,0.0,1
2022/2023_m00534,1,2022,0.5481410281749637,0.49187665981662315,0.05626436835834053,39.200931754470275,0.75,1.0,-0.25,0.6383221216296071,0.45379861420239337,0.18452350742721374,0.5055555555555555,0.5379310344827586,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,0.5,0.0,0
2022/2023_m00534,2,2022,0.5481410281749637,0.49187665981662315,0.05626436835834053,39.200931754470275,0.75,1.0,-0.25,0.6383221216296071,0.45379861420239337,0.18452350742721374,0.5055555555555555,0.5379310344827586,0.0,-0.25,-0.25,0.25,0.0,1.0,-1.0,0.0,0.0,0
2022/2023_m00534,3,2022,0.5481410281749637,0.49187665981662315,0.05626436835834053,39.200931754470275,0.75,1.0,-0.25,0.6383221216296071,0.45379861420239337,0.18452350742721374,0.5055555555555555,0.5379310344827586,0.0,-0.25,-0.25,0.5,0.0,2.0,-2.0,0.0,0.0,1
2022/2023_m00534,4,2022,0.5481410281749637,0.49187665981662315,0.05626436835834053,39.200931754470275,0.75,1.0,-0.25,0.6383221216296071,0.45379861420239337,0.18452350742721374,0.5055555555555555,0.5379310344827586,0.0,-0.25,-0.25,0.75,1.0,2.0,-1.0,1.0,0.0,0
2022/2023_m00535,1,2022,0.5649371326121013,0.5306322411344703,0.03430489147763105,24.06708948206392,0.5,1.0,-0.5,0.7128254112507413,0.5647247183519379,0.14810069289880334,0.5,0.5273972602739726,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.5,0.0,0
2022/2023_m00535,2,2022,0.5649371326121013,0.5306322411344703,0.03430489147763105,24.06708948206392,0.5,1.0,-0.5,0.7128254112507413,0.5647247183519379,0.14810069289880334,0.5,0.5273972602739726,0.0,-0.5,-0.5,0.25,0.0,1.0,-1.0,0.0,0.0,0
2022/2023_m00535,3,2022,0.5649371326121013,0.5306322411344703,0.03430489147763105,24.06708948206392,0.5,1.0,-0.5,0.7128254112507413,0.5647247183519379,0.14810069289880334,0.5,0.5273972602739726,0.0,-0.5,-0.5,0.5,0.0,2.0,-2.0,0.0,0.0,0
2022/2023_m00536,1,2022,0.35361008671734523,0.4460862710050718,-0.09247618428772658,-67.1786615739677,0.5,0.375,0.125,0.2930127440699953,0.3696066712244109,-0.0765939271544156,0.4810344827586207,0.4909090909090909,-0.7527699347384679,0.125,0.125,0.0,0.0,0.0,0.0,0.5,0.0,1
2022/2023_m00536,2,2022,0.35361008671734523,0.4460862710050718,-0.09247618428772658,-67.1786615739677,0.5,0.375,0.125,0.2930127440699953,0.3696066712244109,-0.0765939271544156,0.4810344827586207,0.4909090909090909,-0.7527699347384679,0.125,0.125,0.25,1.0,0.0,1.0,1.0,0.0,0
2022/2023_m00536,3,2022,0.35361008671734523,0.4460862710050718,-0.09247618428772658,-67.1786615739677,0.5,0.375,0.125,0.2930127440699953,0.3696066712244109,-0.0765939271544156,0.4810344827586207,0.4909090909090909,-0.7527699347384679,0.125,0.125,0.5,1.0,1.0,0.0,0.0,0.0,0
2022/2023_m00536,4,2022,0.35361008671734523,0.4460862710050718,-0.09247618428772658,-67.1786615739677,0.5,0.375,0.125,0.2930127440699953,0.3696066712244109,-0.0765939271544156,0.4810344827586207,0.4909090909090909,-0.7527699347384679,0.125,0.125,0.75,1.0,2.0,-1.0,0.0,0.0,0
2022/2023_m00537,1,2022,0.4209344770332516,0.40302081285342245,0.017913664179829147,12.847402400271221,0.5,0.4444444444444444,0.05555555555555558,0.4743144145073113,0.3250708399842797,0.1492435745230316,0.5027027027027027,0.4938423645320197,0.09383632135605424,0.05555555555555558,0.05555555555555558,0.0,0.0,0.0,0.0,0.5,0.0,1
2022/2023_m00537,2,2022,0.4209344770332516,0.40302081285342245,0.017913664179829147,12.847402400271221,0.5,0.4444444444444444,0.05555555555555558,0.4743144145073113,0.3250708399842797,0.1492435745230316,0.5027027027027027,0.4938423645320197,0.09383632135605424,0.05555555555555558,0.05555555555555558,0.25,1.0,0.0,1.0,1.0,0.0,1
2022/2023_m00537,3,2022,0.4209344770332516,0.40302081285342245,0.017913664179829147,12.847402400271221,0.5,0.4444444444444444,0.05555555555555558,0.4743144145073113,0.3250708399842797,0.1492435745230316,0.5027027027027027,0.4938423645320197,0.09383632135605424,0.05555555555555558,0.05555555555555558,0.5,2.0,0.0,2.0,1.0,0.0,1
2022/2023_m00538,1,2022,0.39173951144211605,0.748958129894456,-0.35721861845233993,-266.3214427908681,0.4117647058823529,0.9375,-0.5257352941176471,0.3458208352581988,0.9433422105161318,-0.5975213752579329,0.5,0.5655270655270656,-1.0,-0.5257352941176471,-0.5257352941176471,0.0,0.0,0.0,0.0,0.5,0.0,0
2022/2023_m00538,2,2022,0.39173951144211605,0.748958129894456,-0.35721861845233993,-266.3214427908681,0.4117647058823529,0.9375,-0.5257352941176471,0.3458208352581988,0.9433422105161318,-0.5975213752579329,0.5,0.5655270655270656,-1.0,-0.5257352941176471,-0.5257352941176471,0.25,0.0,1.0,-1.0,0.0,0.0,0
2022/2023_m00538,3,2022,0.39173951144211605,0.748958129894456,-0.35721861845233993,-266.3214427908681,0.4117647058823529,0.9375,-0.5257352941176471,0.3458208352581988,0.9433422105161318,-0.5975213752579329,0.5,0.5655270655270656,-1.0,-0.5257352941176471,-0.5257352941176471,0.5,0.0,2.0,-2.0,0.0,0.0,1
2022/2023_m00538,4,2022,0.39173951144211605,0.748958129894456,-0.35721861845233993,-266.3214427908681,0.4117647058823529,0.9375,-0.5257352941176471,0.3458208352581988,0.9433422105161318,-0.5975213752579329,0.5,0.5655270655270656,-1.0,-0.5257352941176471,-0.5257352941176471,0.75,1.0,2.0,-1.0,1.0,0.0,0
2022/2023_m00539,1,2022,0.5186707653272864,0.457076431104264,0.06159433422302241,42.87975880328963,0.5,0.25,0.25,0.5556916825490316,0.3789291416275995,0.17676254092143207,0.49019607843137253,0.47398843930635837,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0
2022/2023_m00539,2,2022,0.5186707653272864,0.457076431104264,0.06159433422302241,42.87975880328963,0.5,0.25,0.25,0.5556916825490316,0.3789291416275995,0.17676254092143207,0.49019607843137253,0.47398843930635837,0.0,0.25,0.25,0.25,0.0,1.0,-1.0,0.0,0.0,1
2022/2023_m00539,3,2022,0.5186707653272864,0.457076431104264,0.06159433422302241,42.87975880328963,0.5,0.25,0.25,0.5556916825490316,0.3789291416275995,0.17676254092143207,0.49019607843137253,0.47398843930635837,0.0,0.25,0.25,0.5,1.0,1.0,0.0,1.0,0.0,1
2022/2023_m00539,4,2022,0.5186707653272864,0.457076431104264,0.06159433422302241,42.87975880328963,0.5,0.25,0.25,0.5556916825490316,0.3789291416275995,0.17676254092143207,0.49019607843137253,0.47398843930635837,0.0,0.25,0.25,0.75,2.0,1.0,1.0,1.0,0.0,0
2022/2023_m00539,5,2022,0.5186707653272864,0.457076431104264,0.06159433422302241,42.87975880328963,0.5,0.25,0.25,0.5556916825490316,0.3789291416275995,0.17676254092143207,0.49019607843137253,0.47398843930635837,0.0,0.25,0.25,1.0,2.0,2.0,0.0,0.0,1.0,1
2022/2023_m00540,1,2022,0.5214738973291463,0.4766399940412665,0.044833903287879784,31.174797221572362,0.8571428571428571,0.5,0.3571428571428571,0.52450407592077,0.48541890331427845,0.039085172606491525,0.531055900621118,0.4959349593495935,0.0,0.3571428571428571,0.3571428571428571,0.0,0.0,0.0,0.0,0.5,0.0,1
2022/2023_m00540,2,2022,0.5214738973291463,0.4766399940412665,0.044833903287879784,31.174797221572362,0.8571428571428571,0.5,0.3571428571428571,0.52450407592077,0.48541890331427845,0.039085172606491525,0.531055900621118,0.4959349593495935,0.0,0.3571428571428571,0.3571428571428571,0.25,1.0,0.0,1.0,1.0,0.0,1
2022/2023_m00540,3,2022,0.5214738973291463,0.4766399940412665,0.044833903287879784,31.174797221572362,0.8571428571428571,0.5,0.3571428571428571,0.52450407592077,0.48541890331427845,0.039085172606491525,0.531055900621118,0.4959349593495935,0.0,0.3571428571428571,0.3571428571428571,0.5,2.0,0.0,2.0,1.0,0.0,0
2022/2023_m00540,4,2022,0.5214738973291463,0.4766399940412665,0.044833903287879784,31.174797221572362,0.8571428571428571,0.5,0.3571428571428571,0.52450407592077,0.48541890331427845,0.039085172606491525,0.531055900621118,0.4959349593495935,0.0,0.3571428571428571,0.3571428571428571,0.75,2.0,1.0,1.0,0.0,0.0,1
2022/2023_m00541,1,2022,0.4686082982639238,0.38146859167654545,0.08713970658737835,62.11927132465485,0.45,0.38095238095238093,0.06904761904761908,0.4512107325362921,0.3010545229335611,0.15015620960273102,0.5,0.49638802889576883,-0.23356251461630229,0.06904761904761908,0.06904761904761908,0.0,0.0,0.0,0.0,0.5,0.0,0
2022/2023_m00541,2,2022,0.4686082982639238,0.38146859167654545,0.08713970658737835,62.11927132465485,0.45,0.38095238095238093,0.06904761904761908,0.4512107325362921,0.3010545229335611,0.15015620960273102,0.5,0.49638802889576883,-0.23356251461630229,0.06904761904761908,0.06904761904761908,0.25,0.0,1.0,-1.0,0.0,0.0,1
2022/2023_m00541,3,2022,0.4686082982639238,0.38146859167654545,0.08713970658737835,62.11927132465485,0.45,0.38095238095238093,0.06904761904761908,0.4512107325362921,0.3010545229335611,0.15015620960273102,0.5,0.49638802889576883,-0.23356251461630229,0.06904761904761908,0.06904761904761908,0.5,1.0,1.0,0.0,1.0,0.0,1
2022/2023_m00541,4,2022,0.4686082982639238,0.38146859167654545,0.08713970658737835,62.11927132465485,0.45,0.38095238095238093,0.06904761904761908,0.4512107325362921,0.3010545229335611,0.15015620960273102,0.5,0.49638802889576883,-0.23356251461630229,0.06904761904761908,0.06904761904761908,0.75,2.0,1.0,1.0,1.0,0.0,0
2022/2023_m00541,5,2022,0.4686082982639238,0.38146859167654545,0.08713970658737835,62.11927132465485,0.45,0.38095238095238093,0.06904761904761908,0.4512107325362921,0.3010545229335611,0.15015620960273102,0.5,0.49638802889576883,-0.23356251461630229,0.06904761904761908,0.06904761904761908,1.0,2.0,2.0,0.0,0.0,1.0,0
2022/2023_m00542,1,2022,0.4413163832019986,0.33314996570894323,0.10816641749305539,79.58900767857153,0.5652173913043478,0.4444444444444444,0.12077294685990336,0.542364117432687,0.25508240940307747,0.2872817080296095,0.5142857142857142,0.47736093143596375,-0.21218305346265298,0.12077294685990336,0.12077294685990336,0.0,0.0,0.0,0.0,0.5,0.0,1
2022/2023_m00542,2,2022,0.4413163832019986,0.33314996570894323,0.10816641749305539,79.58900767857153,0.5652173913043478,0.4444444444444444,0.12077294685990336,0.542364117432687,0.25508240940307747,0.2872817080296095,0.5142857142857142,0.47736093143596375,-0.21218305346265298,0.12077294685990336,0.12077294685990336,0.25,1.0,0.0,1.0,1.0,0.0,1
2022/2023_m00542,3,2022,0.4413163832019986,0.33314996570894323,0.10816641749305539,79.58900767857153,0.5652173913043478,0.4444444444444444,0.12077294685990336,0.542364117432687,0.25508240940307747,0.2872817080296095,0.5142857142857142,0.47736093143596375,-0.21218305346265298,0.12077294685990336,0.12077294685990336,0.5,2.0,0.0,2.0,1.0,0.0,1
2022/2023_m00543,1,2022,0.7570137716341515,0.55183016189964,0.20518360973451155,161.26372439332977,0.9,0.47058823529411764,0.4294117647058824,0.9506765294497053,0.5238952032008368,0.42678132624886844,0.5556805399325084,0.5,0.1826526142076812,0.4294117647058824,0.4294117647058824,0.0,0.0,0.0,0.0,0.5,0.0,0
2022/2023_m00543,2,2022,0.7570137716341515,0.55183016189964,0.20518360973451155,161.26372439332977,0.9,0.47058823529411764,0.4294117647058824,0.9506765294497053,0.5238952032008368,0.42678132624886844,0.5556805399325084,0.5,0.1826526142076812,0.4294117647058824,0.4294117647058824,0.25,0.0,1.0,-1.0,0.0,0.0,1
2022/2023_m00543,3,2022,0.7570137716341515,0.55183016189964,0.20518360973451155,161.26372439332977,0.9,0.47058823529411764,0.4294117647058824,0.9506765294497053,0.5238952032008368,0.42678132624886844,0.5556805399325084,0.5,0.1826526142076812,0.4294117647058824,0.4294117647058824,0.5,1.0,1.0,0.0,1.0,0.0,1
2022/2023_m00543,4,2022,0.7570137716341515,0.55183016189964,0.20518360973451155,161.26372439332977,0.9,0.47058823529411764,0.4294117647058824,0.9506765294497053,0.5238952032008368,0.42678132624886844,0.5556805399325084,0.5,0.1826526142076812,0.4294117647058824,0.4294117647058824,0.75,2.0,1.0,1.0,1.0,0.0,1
2022/2023_m00544,1,2022,0.48321927226337263,0.5386352805850678,-0.05541600832169519,-38.56499102796215,0.5714285714285714,0.8181818181818182,-0.24675324675324684,0.45925241465665567,0.5860567554478152,-0.12680434079115954,0.543046357615894,0.5289421157684631,0.0,-0.24675324675324684,-0.24675324675324684,0.0,0.0,0.0,0.0,0.5,0.0,0
2022/2023_m00544,2,2022,0.48321927226337263,0.5386352805850678,-0.05541600832169519,-38.56499102796215,0.5714285714285714,0.8181818181818182,-0.24675324675324684,0.45925241465665567,0.5860567554478152,-0.12680434079115954,0.543046357615894,0.5289421157684631,0.0,-0.24675324675324684,-0.24675324675324684,0.25,0.0,1.0,-1.0,0.0,0.0,1
2022/2023_m00544,3,2022,0.48321927226337263,0.5386352805850678,-0.05541600832169519,-38.56499102796215,0.5714285714285714,0.8181818181818182,-0.24675324675324684,0.45925241465665567,0.5860567554478152,-0.12680434079115954,0.543046357615894,0.5289421157684631,0.0,-0.24675324675324684,-0.24675324675324684,0.5,1.0,1.0,0.0,1.0,0.0,1
2022/2023_m00544,4,2022,0.48321927226337263,0.5386352805850678,-0.05541600832169519,-38.56499102796215,0.5714285714285714,0.8181818181818182,-0.24675324675324684,0.45925241465665567,0.5860567554478152,-0.12680434079115954,0.543046357615894,0.5289421157684631,0.0,-0.24675324675324684,-0.24675324675324684,0.75,2.0,1.0,1.0,1.0,0.0,1
2022/2023_m00545,1,2022,0.5170467761571209,0.5778773510382628,-0.06083057488114185,-42.70890134472302,0.5,0.5,0.0,0.4788435616813509,0.7248705037601325,-0.24602694207878162,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0
2022/2023_m00545,2,2022,0.5170467761571209,0.5778773510382628,-0.06083057488114185,-42.70890134472302,0.5,0.5,0.0,0.4788435616813509,0.7248705037601325,-0.24602694207878162,0.5,0.5,0.0,0.0,0.0,0.25,0.0,1.0,-1.0,0.0,0.0,1
2022/2023_m00545,3,2022,0.5170467761571209,0.5778773510382628,-0.06083057488114185,-42.70890134472302,0.5,0.5,0.0,0.4788435616813509,0.7248705037601325,-0.24602694207878162,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0
2022/2023_m00545,4,2022,0.5170467761571209,0.5778773510382628,-0.06083057488114185,-42.70890134472302,0.5,0.5,0.0,0.4788435616813509,0.7248705037601325,-0.24602694207878162,0.5,0.5,0.0,0.0,0.0,0.75,1.0,2.0,-1.0,0.0,0.0,0
2022/2023_m00546,1,2022,0.4072093084668224,0.6409321826202155,-0.23372287415339305,-165.88771021502566,0.4230769230769231,0.55,-0.12692307692307697,0.39153262122653343,0.6609918737599491,-0.2694592525334156,0.4995766299745978,0.49942857142857144,-0.5469181606780271,-0.12692307692307697,-0.12692307692307697,0.0,0.0,0.0,0.0,0.5,0.0,1
2022/2023_m00546,2,2022,0.4072093084668224,0.6409321826202155,-0.23372287415339305,-165.88771021502566,0.4230769230769231,0.55,-0.12692307692307697,0.39153262122653343,0.6609918737599491,-0.2694592525334156,0.4995766299745978,0.49942857142857144,-0.5469181606780271,-0.12692307692307697,-0.12692307692307697,0.25,1.0,0.0,1.0,1.0,0.0,0
2022/2023_m00546,3,2022,0.4072093084668224,0.6409321826202155,-0.23372287415339305,-165.88771021502566,0.4230769230769231,0.55,-0.12692307692307697,0.39153262122653343,0.6609918737599491,-0.2694592525334156,0.4995766299745978,0.49942857142857144,-0.5469181606780271,-0.12692307692307697,-0.12692307692307697,0.5,1.0,1.0,0.0,0.0,0.0,1
2022/2023_m00546,4,2022,0.4072093084668224,0.6409321826202155,-0.23372287415339305,-165.88771021502566,0.4230769230769231,0.55,-0.12692307692307697,0.39153262122653343,0.6609918737599491,-0.2694592525334156,0.4995766299745978,0.49942857142857144,-0.5469181606780271,-0.12692307692307697,-0.12692307692307697,0.75,2.0,1.0,1.0,1.0,0.0,0
2022/2023_m00546,5,2022,0.4072093084668224,0.6409321826202155,-0.23372287415339305,-165.88771021502566,0.4230769230769231,0.55,-0.12692307692307697,0.39153262122653343,0.6609918737599491,-0.2694592525334156,0.4995766299745978,0.49942857142857144,-0.5469181606780271,-0.12692307692307697,-0.12692307692307697,1.0,2.0,2.0,0.0,0.0,1.0,0
2022/2023_m00547,1,2022,0.5417883211511545,0.4418795195087478,0.09990880164240667,69.67502848326103,0.42857142857142855,0.44,-0.011428571428571455,0.4560772642546259,0.3928017573747259,0.06327550687990002,0.49128205128205127,0.4973214285714286,0.6796227589829593,-0.011428571428571455,-0.011428571428571455,0.0,0.0,0.0,0.0,0.5,0.0,0
2022/2023_m00547,2,2022,0.5417883211511545,0.4418795195087478,0.09990880164240667,69.67502848326103,0.42857142857142855,0.44,-0.011428571428571455,0.4560772642546259,0.3928017573747259,0.06327550687990002,0.49128205128205127,0.4973214285714286,0.6796227589829593,-0.011428571428571455,-0.011428571428571455,0.25,0.0,1.0,-1.0,0.0,0.0,1
2022/2023_m00547,3,2022,0.5417883211511545,0.4418795195087478,0.09990880164240667,69.67502848326103,0.42857142857142855,0.44,-0.011428571428571455,0.4560772642546259,0.3928017573747259,0.06327550687990002,0.49128205128205127,0.4973214285714286,0.6796227589829593,-0.011428571428571455,-0.011428571428571455,0.5,1.0,1.0,0.0,1.0,0.0,0
2022/2023_m00547,4,2022,0.5417883211511545,0.4418795195087478,0.09990880164240667,69.67502848326103,0.42857142857142855,0.44,-0.011428571428571455,0.4560772642546259,0.3928017573747259,0.06327550687990002,0.49128205128205127,0.4973214285714286,0.6796227589829593,-0.011428571428571455,-0.011428571428571455,0.75,1.0,2.0,-1.0,0.0,0.0,0
2022/2023_m00548,1,2022,0.5376437740729827,0.457349267903916,0.08029450616906669,55.91612639793948,0.35,0.6153846153846154,-0.26538461538461544,0.48541126555375325,0.6016048246465067,-0.11619355909275342,0.47038327526132406,0.5194256756756757,0.7527699347384678,-0.26538461538461544,-0.26538461538461544,0.0,0.0,0.0,0.0,0.5,0.0,1
2022/2023_m00548,2,2022,0.5376437740729827,0.457349267903916,0.08029450616906669,55.91612639793948,0.35,0.6153846153846154,-0.26538461538461544,0.48541126555375325,0.6016048246465067,-0.11619355909275342,0.47038327526132406,0.5194256756756757,0.7527699347384678,-0.26538461538461544,-0.26538461538461544,0.25,1.0,0.0,1.0,1.0,0.0,0
2022/2023_m00548,3,2022,0.5376437740729827,0.457349267903916,0.08029450616906669,55.91612639793948,0.35,0.6153846153846154,-0.26538461538461544,0.48541126555375325,0.6016048246465067,-0.11619355909275342,0.47038327526132406,0.5194256756756757,0.7527699347384678,-0.26538461538461544,-0.26538461538461544,0.5,1.0,1.0,0.0,0.0,0.0,1
