partido_id,set_num,set_num_norm,strength_h,strength_a,strength_diff,elo_diff,set_wr_h,set_wr_a,diff_set_wr,forma_h,forma_a,diff_forma,pts_fav_h,pts_fav_a,h2h_diff,diff_set_ratio,diff_dominancia,sets_h_antes,sets_a_antes,diff_sets_antes,momentum_h,es_desempate,ganador_set_local
2017/2018_Centr_Geosa_9Round,3,0.5,0.5714,0.4286,0.14280000000000004,19.9,0.5148,0.4905,0.024300000000000044,0.5385,0.5,0.03849999999999998,3.7359,3.4839,0.0,0.02429999999999999,0.048600000000000004,3,2,1,0.0,0,1
2017/2018_Centr_Geosa_9Round,4,0.75,0.5714,0.4286,0.14280000000000004,19.9,0.5148,0.4905,0.024300000000000044,0.5385,0.5,0.03849999999999998,3.7359,3.4839,0.0,0.02429999999999999,0.048600000000000004,4,2,2,1.0,0,1
2017/2018_Centr_Geosa_9Round,4,0.75,0.5714,0.4286,0.14280000000000004,19.9,0.5148,0.4905,0.024300000000000044,0.5385,0.5,0.03849999999999998,3.7359,3.4839,0.0,0.02429999999999999,0.048600000000000004,5,2,3,1.0,0,0
2017/2018_Centr_Geosa_9Round,5,1.0,0.5714,0.4286,0.14280000000000004,19.9,0.5148,0.4905,0.024300000000000044,0.5385,0.5,0.03849999999999998,3.7359,3.4839,0.0,0.02429999999999999,0.048600000000000004,5,3,2,0.0,1,0
2017/2018_Centr_Pool _5Round,1,0.0,0.5357,0.46430000000000005,0.07139999999999991,-5.2,0.5105,0.4615,0.04899999999999993,0.5,0.5,0.0,3.7228,3.2935,0.0,0.048899999999999944,0.0979,0,0,0,0.5,0,1
2017/2018_Centr_Pool _5Round,1,0.0,0.5357,0.46430000000000005,0.07139999999999991,-5.2,0.5105,0.4615,0.04899999999999993,0.5,0.5,0.0,3.7228,3.2935,0.0,0.048899999999999944,0.0979,1,0,1,1.0,0,1
2017/2018_Centr_Pool _5Round,2,0.25,0.5357,0.46430000000000005,0.07139999999999991,-5.2,0.5105,0.4615,0.04899999999999993,0.5,0.5,0.0,3.7228,3.2935,0.0,0.048899999999999944,0.0979,2,0,2,1.0,0,1
2017/2018_Centr_Pool _5Round,2,0.25,0.5357,0.46430000000000005,0.07139999999999991,-5.2,0.5105,0.4615,0.04899999999999993,0.5,0.5,0.0,3.7228,3.2935,0.0,0.048899999999999944,0.0979,3,0,3,1.0,0,0
2017/2018_Centr_Pool _5Round,3,0.5,0.5357,0.46430000000000005,0.07139999999999991,-5.2,0.5105,0.4615,0.04899999999999993,0.5,0.5,0.0,3.7228,3.2935,0.0,0.048899999999999944,0.0979,3,1,2,0.0,0,1
2017/2018_Centr_Pool _5Round,3,0.5,0.5357,0.46430000000000005,0.07139999999999991,-5.2,0.5105,0.4615,0.04899999999999993,0.5,0.5,0.0,3.7228,3.2935,0.0,0.048899999999999944,0.0979,4,1,3,1.0,0,0
2017/2018_Centr_Pool _5Round,4,0.75,0.5357,0.46430000000000005,0.07139999999999991,-5.2,0.5105,0.4615,0.04899999999999993,0.5,0.5,0.0,3.7228,3.2935,0.0,0.048899999999999944,0.0979,4,2,2,0.0,0,0
2017/2018_Diate_Gi Gr_13Round,1,0.0,0.5706,0.4294,0.1412,19.4,0.5029,0.5294,-0.026499999999999968,0.4667,0.5385,-0.07179999999999997,3.6413,3.8726,1.474,-0.05569999999999997,-0.1114,0,0,0,0.5,0,0
2017/2018_Diate_Gi Gr_13Round,1,0.0,0.5706,0.4294,0.1412,19.4,0.5029,0.5294,-0.026499999999999968,0.4667,0.5385,-0.07179999999999997,3.6413,3.8726,1.474,-0.05569999999999997,-0.1114,0,1,-1,0.0,0,0
2017/2018_Diate_Gi Gr_13Round,2,0.25,0.5706,0.4294,0.1412,19.4,0.5029,0.5294,-0.026499999999999968,0.4667,0.5385,-0.07179999999999997,3.6413,3.8726,1.474,-0.05569999999999997,-0.1114,0,2,-2,0.0,0,1
2017/2018_Diate_Gi Gr_13Round,2,0.25,0.5706,0.4294,0.1412,19.4,0.5029,0.5294,-0.026499999999999968,0.4667,0.5385,-0.07179999999999997,3.6413,3.8726,1.474,-0.05569999999999997,-0.1114,1,2,-1,1.0,0,1
2017/2018_Diate_Gi Gr_13Round,3,0.5,0.5706,0.4294,0.1412,19.4,0.5029,0.5294,-0.026499999999999968,0.4667,0.5385,-0.07179999999999997,3.6413,3.8726,1.474,-0.05569999999999997,-0.1114,2,2,0,1.0,0,1
2017/2018_Diate_Gi Gr_13Round,3,0.5,0.5706,0.4294,0.1412,19.4,0.5029,0.5294,-0.026499999999999968,0.4667,0.5385,-0.07179999999999997,3.6413,3.8726,1.474,-0.05569999999999997,-0.1114,3,2,1,1.0,0,1
2017/2018_Diate_Gi Gr_13Round,4,0.75,0.5706,0.4294,0.1412,19.4,0.5029,0.5294,-0.026499999999999968,0.4667,0.5385,-0.07179999999999997,3.6413,3.8726,1.474,-0.05569999999999997,-0.1114,4,2,2,1.0,0,1
2017/2018_Diate_Gi Gr_13Round,4,0.75,0.5706,0.4294,0.1412,19.4,0.5029,0.5294,-0.026499999999999968,0.4667,0.5385,-0.07179999999999997,3.6413,3.8726,1.474,-0.05569999999999997,-0.1114,5,2,3,1.0,0,0
2017/2018_Diate_Gi Gr_13Round,5,1.0,0.5706,0.4294,0.1412,19.4,0.5029,0.5294,-0.026499999999999968,0.4667,0.5385,-0.07179999999999997,3.6413,3.8726,1.474,-0.05569999999999997,-0.1114,5,3,2,0.0,1,1
2017/2018_Diate_Kioen_2Round,1,0.0,0.5101,0.4899,0.020199999999999996,-23.0,0.5109,0.4926,0.01830000000000004,0.4,0.4615,-0.0615,3.6025,3.5992,3.0,0.018299999999999983,0.036699999999999997,0,0,0,0.5,0,1
2017/2018_Diate_Kioen_2Round,1,0.0,0.5101,0.4899,0.020199999999999996,-23.0,0.5109,0.4926,0.01830000000000004,0.4,0.4615,-0.0615,3.6025,3.5992,3.0,0.018299999999999983,0.036699999999999997,1,0,1,1.0,0,0
2017/2018_Diate_Kioen_2Round,2,0.25,0.5101,0.4899,0.020199999999999996,-23.0,0.5109,0.4926,0.01830000000000004,0.4,0.4615,-0.0615,3.6025,3.5992,3.0,0.018299999999999983,0.036699999999999997,1,1,0,0.0,0,1
2017/2018_Diate_Kioen_2Round,2,0.25,0.5101,0.4899,0.020199999999999996,-23.0,0.5109,0.4926,0.01830000000000004,0.4,0.4615,-0.0615,3.6025,3.5992,3.0,0.018299999999999983,0.036699999999999997,2,1,1,1.0,0,0
2017/2018_Diate_Kioen_2Round,3,0.5,0.5101,0.4899,0.020199999999999996,-23.0,0.5109,0.4926,0.01830000000000004,0.4,0.4615,-0.0615,3.6025,3.5992,3.0,0.018299999999999983,0.036699999999999997,2,2,0,0.0,0,1
2017/2018_Diate_Kioen_2Round,3,0.5,0.5101,0.4899,0.020199999999999996,-23.0,0.5109,0.4926,0.01830000000000004,0.4,0.4615,-0.0615,3.6025,3.5992,3.0,0.018299999999999983,0.036699999999999997,3,2,1,1.0,0,1
2017/2018_Diate_Kioen_2Round,4,0.75,0.5101,0.4899,0.020199999999999996,-23.0,0.5109,0.4926,0.01830000000000004,0.4,0.4615,-0.0615,3.6025,3.5992,3.0,0.018299999999999983,0.036699999999999997,4,2,2,1.0,0,0
2017/2018_Diate_Lube_5Round,1,0.0,0.5506,0.4494,0.10119999999999996,5.3,0.5139,0.4785,0.03540000000000004,0.4667,0.5,-0.033299999999999996,3.6473,3.5264,0.093,0.03400000000000003,0.07089999999999999,0,0,0,0.5,0,0
2017/2018_Diate_Lube_5Round,1,0.0,0.5506,0.4494,0.10119999999999996,5.3,0.5139,0.4785,0.03540000000000004,0.4667,0.5,-0.033299999999999996,3.6473,3.5264,0.093,0.03400000000000003,0.07089999999999999,0,1,-1,0.0,0,1
2017/2018_Diate_Lube_5Round,2,0.25,0.5506,0.4494,0.10119999999999996,5.3,0.5139,0.4785,0.03540000000000004,0.4667,0.5,-0.033299999999999996,3.6473,3.5264,0.093,0.03400000000000003,0.07089999999999999,1,1,0,1.0,0,1
2017/2018_Diate_Lube_5Round,2,0.25,0.5506,0.4494,0.10119999999999996,5.3,0.5139,0.4785,0.03540000000000004,0.4667,0.5,-0.033299999999999996,3.6473,3.5264,0.093,0.03400000000000003,0.07089999999999999,2,1,1,1.0,0,0
2017/2018_Diate_Lube_5Round,3,0.5,0.5506,0.4494,0.10119999999999996,5.3,0.5139,0.4785,0.03540000000000004,0.4667,0.5,-0.033299999999999996,3.6473,3.5264,0.093,0.03400000000000003,0.07089999999999999,2,2,0,0.0,0,1
2017/2018_Diate_Lube_5Round,3,0.5,0.5506,0.4494,0.10119999999999996,5.3,0.5139,0.4785,0.03540000000000004,0.4667,0.5,-0.033299999999999996,3.6473,3.5264,0.093,0.03400000000000003,0.07089999999999999,3,2,1,1.0,0,1
2017/2018_Diate_Lube_5Round,4,0.75,0.5506,0.4494,0.10119999999999996,5.3,0.5139,0.4785,0.03540000000000004,0.4667,0.5,-0.033299999999999996,3.6473,3.5264,0.093,0.03400000000000003,0.07089999999999999,4,2,2,1.0,0,0
2017/2018_Diate_Milan_1Round,1,0.0,0.5014,0.49860000000000004,0.0027999999999999137,-29.0,0.5202,0.4828,0.03739999999999999,0.4667,0.6,-0.13329999999999997,3.5476,3.3037,1.74,0.03739999999999999,0.07469999999999999,0,0,0,0.5,0,0
2017/2018_Diate_Milan_1Round,1,0.0,0.5014,0.49860000000000004,0.0027999999999999137,-29.0,0.5202,0.4828,0.03739999999999999,0.4667,0.6,-0.13329999999999997,3.5476,3.3037,1.74,0.03739999999999999,0.07469999999999999,0,1,-1,0.0,0,1
2017/2018_Diate_Milan_1Round,2,0.25,0.5014,0.49860000000000004,0.0027999999999999137,-29.0,0.5202,0.4828,0.03739999999999999,0.4667,0.6,-0.13329999999999997,3.5476,3.3037,1.74,0.03739999999999999,0.07469999999999999,1,1,0,1.0,0,1
2017/2018_Diate_Milan_1Round,2,0.25,0.5014,0.49860000000000004,0.0027999999999999137,-29.0,0.5202,0.4828,0.03739999999999999,0.4667,0.6,-0.13329999999999997,3.5476,3.3037,1.74,0.03739999999999999,0.07469999999999999,2,1,1,1.0,0,1
2017/2018_Diate_Milan_1Round,3,0.5,0.5014,0.49860000000000004,0.0027999999999999137,-29.0,0.5202,0.4828,0.03739999999999999,0.4667,0.6,-0.13329999999999997,3.5476,3.3037,1.74,0.03739999999999999,0.07469999999999999,3,1,2,1.0,0,0
2017/2018_Diate_Milan_1Round,3,0.5,0.5014,0.49860000000000004,0.0027999999999999137,-29.0,0.5202,0.4828,0.03739999999999999,0.4667,0.6,-0.13329999999999997,3.5476,3.3037,1.74,0.03739999999999999,0.07469999999999999,3,2,1,0.0,0,0
2017/2018_Diate_Milan_1Round,4,0.75,0.5014,0.49860000000000004,0.0027999999999999137,-29.0,0.5202,0.4828,0.03739999999999999,0.4667,0.6,-0.13329999999999997,3.5476,3.3037,1.74,0.03739999999999999,0.07469999999999999,3,3,0,0.0,0,1
2017/2018_Diate_Milan_1Round,4,0.75,0.5014,0.49860000000000004,0.0027999999999999137,-29.0,0.5202,0.4828,0.03739999999999999,0.4667,0.6,-0.13329999999999997,3.5476,3.3037,1.74,0.03739999999999999,0.07469999999999999,4,3,1,1.0,0,0
2017/2018_Diate_Milan_1Round,5,1.0,0.5014,0.49860000000000004,0.0027999999999999137,-29.0,0.5202,0.4828,0.03739999999999999,0.4667,0.6,-0.13329999999999997,3.5476,3.3037,1.74,0.03739999999999999,0.07469999999999999,4,4,0,0.0,1,0
2017/2018_Diate_Milan_1Round,5,1.0,0.5014,0.49860000000000004,0.0027999999999999137,-29.0,0.5202,0.4828,0.03739999999999999,0.4667,0.6,-0.13329999999999997,3.5476,3.3037,1.74,0.03739999999999999,0.07469999999999999,4,5,-1,0.0,1,0
2017/2018_Diate_Sir S_7Round,1,0.0,0.5023,0.49770000000000003,0.0045999999999999375,-28.4,0.5032,0.4834,0.019799999999999984,0.4667,0.5333,-0.06659999999999999,3.3989,3.302,-0.572,0.01759999999999995,0.0352,0,0,0,0.5,0,0
2017/2018_Diate_Sir S_7Round,1,0.0,0.5023,0.49770000000000003,0.0045999999999999375,-28.4,0.5032,0.4834,0.019799999999999984,0.4667,0.5333,-0.06659999999999999,3.3989,3.302,-0.572,0.01759999999999995,0.0352,0,1,-1,0.0,0,1
2017/2018_Diate_Sir S_7Round,2,0.25,0.5023,0.49770000000000003,0.0045999999999999375,-28.4,0.5032,0.4834,0.019799999999999984,0.4667,0.5333,-0.06659999999999999,3.3989,3.302,-0.572,0.01759999999999995,0.0352,1,1,0,1.0,0,0
2017/2018_Diate_Sir S_7Round,2,0.25,0.5023,0.49770000000000003,0.0045999999999999375,-28.4,0.5032,0.4834,0.019799999999999984,0.4667,0.5333,-0.06659999999999999,3.3989,3.302,-0.572,0.01759999999999995,0.0352,1,2,-1,0.0,0,1
2017/2018_Diate_Sir S_7Round,3,0.5,0.5023,0.49770000000000003,0.0045999999999999375,-28.4,0.5032,0.4834,0.019799999999999984,0.4667,0.5333,-0.06659999999999999,3.3989,3.302,-0.572,0.01759999999999995,0.0352,2,2,0,1.0,0,0
2017/2018_Diate_Sir S_7Round,3,0.5,0.5023,0.49770000000000003,0.0045999999999999375,-28.4,0.5032,0.4834,0.019799999999999984,0.4667,0.5333,-0.06659999999999999,3.3989,3.302,-0.572,0.01759999999999995,0.0352,2,3,-1,0.0,0,1
2017/2018_Diate_Veron_6Round,1,0.0,0.5066,0.49339999999999995,0.0132000000000001,-25.4,0.5167,0.4746,0.042100000000000026,0.5333,0.5333,0.0,3.6837,3.3347,-1.566,0.042100000000000026,0.084,0,0,0,0.5,0,0
2017/2018_Diate_Veron_6Round,1,0.0,0.5066,0.49339999999999995,0.0132000000000001,-25.4,0.5167,0.4746,0.042100000000000026,0.5333,0.5333,0.0,3.6837,3.3347,-1.566,0.042100000000000026,0.084,0,1,-1,0.0,0,0
2017/2018_Diate_Veron_6Round,2,0.25,0.5066,0.49339999999999995,0.0132000000000001,-25.4,0.5167,0.4746,0.042100000000000026,0.5333,0.5333,0.0,3.6837,3.3347,-1.566,0.042100000000000026,0.084,0,2,-2,0.0,0,0
2017/2018_Diate_Veron_6Round,2,0.25,0.5066,0.49339999999999995,0.0132000000000001,-25.4,0.5167,0.4746,0.042100000000000026,0.5333,0.5333,0.0,3.6837,3.3347,-1.566,0.042100000000000026,0.084,0,3,-3,0.0,0,0
2017/2018_Diate_Veron_6Round,3,0.5,0.5066,0.49339999999999995,0.0132000000000001,-25.4,0.5167,0.4746,0.042100000000000026,0.5333,0.5333,0.0,3.6837,3.3347,-1.566,0.042100000000000026,0.084,0,4,-4,0.0,0,1
2017/2018_Diate_Veron_6Round,3,0.5,0.5066,0.49339999999999995,0.0132000000000001,-25.4,0.5167,0.4746,0.042100000000000026,0.5333,0.5333,0.0,3.6837,3.3347,-1.566,0.042100000000000026,0.084,1,4,-3,1.0,0,1
2017/2018_Diate_Veron_6Round,4,0.75,0.5066,0.49339999999999995,0.0132000000000001,-25.4,0.5167,0.4746,0.042100000000000026,0.5333,0.5333,0.0,3.6837,3.3347,-1.566,0.042100000000000026,0.084,2,4,-2,1.0,0,0
2017/2018_Diate_Veron_6Round,4,0.75,0.5066,0.49339999999999995,0.0132000000000001,-25.4,0.5167,0.4746,0.042100000000000026,0.5333,0.5333,0.0,3.6837,3.3347,-1.566,0.042100000000000026,0.084,2,5,-3,0.0,0,0
2017/2018_Emma _Sigma_7Round,1,0.0,0.5086,0.49139999999999995,0.017200000000000104,-24.0,0.4885,0.5481,-0.05960000000000004,0.4545,0.6154,-0.16089999999999993,3.3835,4.0274,0.0,-0.0596000000000001,-0.11929999999999999,0,0,0,0.5,0,1
2017/2018_Emma _Sigma_7Round,1,0.0,0.5086,0.49139999999999995,0.017200000000000104,-24.0,0.4885,0.5481,-0.05960000000000004,0.4545,0.6154,-0.16089999999999993,3.3835,4.0274,0.0,-0.0596000000000001,-0.11929999999999999,1,0,1,1.0,0,0
2017/2018_Emma _Sigma_7Round,2,0.25,0.5086,0.49139999999999995,0.017200000000000104,-24.0,0.4885,0.5481,-0.05960000000000004,0.4545,0.6154,-0.16089999999999993,3.3835,4.0274,0.0,-0.0596000000000001,-0.11929999999999999,1,1,0,0.0,0,1
2017/2018_Emma _Sigma_7Round,2,0.25,0.5086,0.49139999999999995,0.017200000000000104,-24.0,0.4885,0.5481,-0.05960000000000004,0.4545,0.6154,-0.16089999999999993,3.3835,4.0274,0.0,-0.0596000000000001,-0.11929999999999999,2,1,1,1.0,0,1
2017/2018_Emma _Sigma_7Round,3,0.5,0.5086,0.49139999999999995,0.017200000000000104,-24.0,0.4885,0.5481,-0.05960000000000004,0.4545,0.6154,-0.16089999999999993,3.3835,4.0274,0.0,-0.0596000000000001,-0.11929999999999999,3,1,2,1.0,0,1
2017/2018_Emma _Sigma_7Round,3,0.5,0.5086,0.49139999999999995,0.017200000000000104,-24.0,0.4885,0.5481,-0.05960000000000004,0.4545,0.6154,-0.16089999999999993,3.3835,4.0274,0.0,-0.0596000000000001,-0.11929999999999999,4,1,3,1.0,0,1
2017/2018_Emma _Sigma_7Round,4,0.75,0.5086,0.49139999999999995,0.017200000000000104,-24.0,0.4885,0.5481,-0.05960000000000004,0.4545,0.6154,-0.16089999999999993,3.3835,4.0274,0.0,-0.0596000000000001,-0.11929999999999999,5,1,4,1.0,0,1
2017/2018_Geosa_Pool _10Round,1,0.0,0.53,0.47,0.06000000000000005,-9.1,0.4872,0.4585,0.028700000000000003,0.4286,0.4615,-0.03290000000000004,3.5367,3.2781,0.0,0.02629999999999999,0.057300000000000004,0,0,0,0.5,0,0
2017/2018_Geosa_Pool _10Round,1,0.0,0.53,0.47,0.06000000000000005,-9.1,0.4872,0.4585,0.028700000000000003,0.4286,0.4615,-0.03290000000000004,3.5367,3.2781,0.0,0.02629999999999999,0.057300000000000004,0,1,-1,0.0,0,0
2017/2018_Geosa_Pool _10Round,2,0.25,0.53,0.47,0.06000000000000005,-9.1,0.4872,0.4585,0.028700000000000003,0.4286,0.4615,-0.03290000000000004,3.5367,3.2781,0.0,0.02629999999999999,0.057300000000000004,0,2,-2,0.0,0,0
2017/2018_Geosa_Pool _10Round,2,0.25,0.53,0.47,0.06000000000000005,-9.1,0.4872,0.4585,0.028700000000000003,0.4286,0.4615,-0.03290000000000004,3.5367,3.2781,0.0,0.02629999999999999,0.057300000000000004,0,3,-3,0.0,0,1
2017/2018_Geosa_Pool _10Round,3,0.5,0.53,0.47,0.06000000000000005,-9.1,0.4872,0.4585,0.028700000000000003,0.4286,0.4615,-0.03290000000000004,3.5367,3.2781,0.0,0.02629999999999999,0.057300000000000004,1,3,-2,1.0,0,0
2017/2018_Geosa_Pool _10Round,3,0.5,0.53,0.47,0.06000000000000005,-9.1,0.4872,0.4585,0.028700000000000003,0.4286,0.4615,-0.03290000000000004,3.5367,3.2781,0.0,0.02629999999999999,0.057300000000000004,1,4,-3,0.0,0,0
2017/2018_Geosa_Pool _10Round,4,0.75,0.53,0.47,0.06000000000000005,-9.1,0.4872,0.4585,0.028700000000000003,0.4286,0.4615,-0.03290000000000004,3.5367,3.2781,0.0,0.02629999999999999,0.057300000000000004,1,5,-4,0.0,0,0
2017/2018_Gi Gr_Kioen_7Round,1,0.0,0.4784,0.5216000000000001,-0.043200000000000016,-45.0,0.5171,0.4967,0.02040000000000003,0.4,0.4286,-0.02859999999999996,3.5543,3.7269,1.594,0.020399999999999974,0.0409,0,0,0,0.5,0,0
2017/2018_Gi Gr_Kioen_7Round,1,0.0,0.4784,0.5216000000000001,-0.043200000000000016,-45.0,0.5171,0.4967,0.02040000000000003,0.4,0.4286,-0.02859999999999996,3.5543,3.7269,1.594,0.020399999999999974,0.0409,0,1,-1,0.0,0,1
2017/2018_Gi Gr_Kioen_7Round,2,0.25,0.4784,0.5216000000000001,-0.043200000000000016,-45.0,0.5171,0.4967,0.02040000000000003,0.4,0.4286,-0.02859999999999996,3.5543,3.7269,1.594,0.020399999999999974,0.0409,1,1,0,1.0,0,0
2017/2018_Gi Gr_Kioen_7Round,2,0.25,0.4784,0.5216000000000001,-0.043200000000000016,-45.0,0.5171,0.4967,0.02040000000000003,0.4,0.4286,-0.02859999999999996,3.5543,3.7269,1.594,0.020399999999999974,0.0409,1,2,-1,0.0,0,1
2017/2018_Gi Gr_Kioen_7Round,3,0.5,0.4784,0.5216000000000001,-0.043200000000000016,-45.0,0.5171,0.4967,0.02040000000000003,0.4,0.4286,-0.02859999999999996,3.5543,3.7269,1.594,0.020399999999999974,0.0409,2,2,0,1.0,0,1
2017/2018_Gi Gr_Kioen_7Round,3,0.5,0.4784,0.5216000000000001,-0.043200000000000016,-45.0,0.5171,0.4967,0.02040000000000003,0.4,0.4286,-0.02859999999999996,3.5543,3.7269,1.594,0.020399999999999974,0.0409,3,2,1,1.0,0,1
2017/2018_Gi Gr_Kioen_7Round,4,0.75,0.4784,0.5216000000000001,-0.043200000000000016,-45.0,0.5171,0.4967,0.02040000000000003,0.4,0.4286,-0.02859999999999996,3.5543,3.7269,1.594,0.020399999999999974,0.0409,4,2,2,1.0,0,1
2017/2018_Gi Gr_Kioen_7Round,4,0.75,0.4784,0.5216000000000001,-0.043200000000000016,-45.0,0.5171,0.4967,0.02040000000000003,0.4,0.4286,-0.02859999999999996,3.5543,3.7269,1.594,0.020399999999999974,0.0409,5,2,3,1.0,0,1
2017/2018_Gi Gr_Lube_8Round,1,0.0,0.5164,0.48360000000000003,0.03279999999999994,-18.6,0.5291,0.4934,0.03570000000000001,0.4667,0.4667,0.0,3.9325,3.8368,-2.055,0.03660000000000008,0.0732,0,0,0,0.5,0,0
2017/2018_Gi Gr_Lube_8Round,1,0.0,0.5164,0.48360000000000003,0.03279999999999994,-18.6,0.5291,0.4934,0.03570000000000001,0.4667,0.4667,0.0,3.9325,3.8368,-2.055,0.03660000000000008,0.0732,0,1,-1,0.0,0,1
2017/2018_Gi Gr_Lube_8Round,2,0.25,0.5164,0.48360000000000003,0.03279999999999994,-18.6,0.5291,0.4934,0.03570000000000001,0.4667,0.4667,0.0,3.9325,3.8368,-2.055,0.03660000000000008,0.0732,1,1,0,1.0,0,1
2017/2018_Gi Gr_Lube_8Round,2,0.25,0.5164,0.48360000000000003,0.03279999999999994,-18.6,0.5291,0.4934,0.03570000000000001,0.4667,0.4667,0.0,3.9325,3.8368,-2.055,0.03660000000000008,0.0732,2,1,1,1.0,0,0
2017/2018_Gi Gr_Lube_8Round,3,0.5,0.5164,0.48360000000000003,0.03279999999999994,-18.6,0.5291,0.4934,0.03570000000000001,0.4667,0.4667,0.0,3.9325,3.8368,-2.055,0.03660000000000008,0.0732,2,2,0,0.0,0,1
2017/2018_Gi Gr_Lube_8Round,3,0.5,0.5164,0.48360000000000003,0.03279999999999994,-18.6,0.5291,0.4934,0.03570000000000001,0.4667,0.4667,0.0,3.9325,3.8368,-2.055,0.03660000000000008,0.0732,3,2,1,1.0,0,1
2017/2018_Gi Gr_Lube_8Round,4,0.75,0.5164,0.48360000000000003,0.03279999999999994,-18.6,0.5291,0.4934,0.03570000000000001,0.4667,0.4667,0.0,3.9325,3.8368,-2.055,0.03660000000000008,0.0732,4,2,2,1.0,0,0
2017/2018_Gi Gr_Milan_2Round,1,0.0,0.4934,0.5065999999999999,-0.01319999999999999,-34.6,0.5283,0.4923,0.035999999999999976,0.4,0.6,-0.19999999999999996,3.8491,3.6849,-0.782,0.03749999999999998,0.0718,0,0,0,0.5,0,1
2017/2018_Gi Gr_Milan_2Round,1,0.0,0.4934,0.5065999999999999,-0.01319999999999999,-34.6,0.5283,0.4923,0.035999999999999976,0.4,0.6,-0.19999999999999996,3.8491,3.6849,-0.782,0.03749999999999998,0.0718,1,0,1,1.0,0,1
2017/2018_Gi Gr_Milan_2Round,2,0.25,0.4934,0.5065999999999999,-0.01319999999999999,-34.6,0.5283,0.4923,0.035999999999999976,0.4,0.6,-0.19999999999999996,3.8491,3.6849,-0.782,0.03749999999999998,0.0718,2,0,2,1.0,0,1
2017/2018_Gi Gr_Milan_2Round,2,0.25,0.4934,0.5065999999999999,-0.01319999999999999,-34.6,0.5283,0.4923,0.035999999999999976,0.4,0.6,-0.19999999999999996,3.8491,3.6849,-0.782,0.03749999999999998,0.0718,3,0,3,1.0,0,0
2017/2018_Gi Gr_Milan_2Round,3,0.5,0.4934,0.5065999999999999,-0.01319999999999999,-34.6,0.5283,0.4923,0.035999999999999976,0.4,0.6,-0.19999999999999996,3.8491,3.6849,-0.782,0.03749999999999998,0.0718,3,1,2,0.0,0,0
2017/2018_Gi Gr_Milan_2Round,3,0.5,0.4934,0.5065999999999999,-0.01319999999999999,-34.6,0.5283,0.4923,0.035999999999999976,0.4,0.6,-0.19999999999999996,3.8491,3.6849,-0.782,0.03749999999999998,0.0718,3,2,1,0.0,0,0
2017/2018_Gi Gr_Milan_2Round,4,0.75,0.4934,0.5065999999999999,-0.01319999999999999,-34.6,0.5283,0.4923,0.035999999999999976,0.4,0.6,-0.19999999999999996,3.8491,3.6849,-0.782,0.03749999999999998,0.0718,3,3,0,0.0,0,0
2017/2018_Gi Gr_Milan_2Round,4,0.75,0.4934,0.5065999999999999,-0.01319999999999999,-34.6,0.5283,0.4923,0.035999999999999976,0.4,0.6,-0.19999999999999996,3.8491,3.6849,-0.782,0.03749999999999998,0.0718,3,4,-1,0.0,0,1
2017/2018_Gi Gr_Sir S_5Round,1,0.0,0.5007,0.49929999999999997,0.0014000000000000679,-29.5,0.5177,0.4829,0.03480000000000005,0.4,0.5333,-0.13329999999999997,3.6752,3.3374,0.765,0.03600000000000003,0.0695,0,0,0,0.5,0,0
2017/2018_Gi Gr_Sir S_5Round,1,0.0,0.5007,0.49929999999999997,0.0014000000000000679,-29.5,0.5177,0.4829,0.03480000000000005,0.4,0.5333,-0.13329999999999997,3.6752,3.3374,0.765,0.03600000000000003,0.0695,0,1,-1,0.0,0,1
2017/2018_Gi Gr_Sir S_5Round,2,0.25,0.5007,0.49929999999999997,0.0014000000000000679,-29.5,0.5177,0.4829,0.03480000000000005,0.4,0.5333,-0.13329999999999997,3.6752,3.3374,0.765,0.03600000000000003,0.0695,1,1,0,1.0,0,0
2017/2018_Gi Gr_Sir S_5Round,2,0.25,0.5007,0.49929999999999997,0.0014000000000000679,-29.5,0.5177,0.4829,0.03480000000000005,0.4,0.5333,-0.13329999999999997,3.6752,3.3374,0.765,0.03600000000000003,0.0695,1,2,-1,0.0,0,1
2017/2018_Gi Gr_Sir S_5Round,3,0.5,0.5007,0.49929999999999997,0.0014000000000000679,-29.5,0.5177,0.4829,0.03480000000000005,0.4,0.5333,-0.13329999999999997,3.6752,3.3374,0.765,0.03600000000000003,0.0695,2,2,0,1.0,0,0
2017/2018_Gi Gr_Sir S_5Round,3,0.5,0.5007,0.49929999999999997,0.0014000000000000679,-29.5,0.5177,0.4829,0.03480000000000005,0.4,0.5333,-0.13329999999999997,3.6752,3.3374,0.765,0.03600000000000003,0.0695,2,3,-1,0.0,0,1
2017/2018_Gi Gr_Veron_9Round,1,0.0,0.4586,0.5414,-0.08279999999999998,-58.8,0.531,0.4898,0.041200000000000014,0.4667,0.5333,-0.06659999999999999,3.8969,3.7715,-0.732,0.051000000000000045,0.10200000000000001,0,0,0,0.5,0,0
2017/2018_Gi Gr_Veron_9Round,1,0.0,0.4586,0.5414,-0.08279999999999998,-58.8,0.531,0.4898,0.041200000000000014,0.4667,0.5333,-0.06659999999999999,3.8969,3.7715,-0.732,0.051000000000000045,0.10200000000000001,0,1,-1,0.0,0,1
