partido_id,temporada,jornada_num,local,visitante,h_win_rate_global,h_win_rate_last5,h_win_rate_home,h_win_rate_away,h_pts_fav_exp,h_pts_con_exp,h_set_win_rate,h_set_diff_exp,h_forma_home,h_forma_away,h_ultimo_set_diff,h_racha,h_h2h_set_diff_exp,h_h2h_win_rate,a_win_rate_global,a_win_rate_last5,a_win_rate_home,a_win_rate_away,a_pts_fav_exp,a_pts_con_exp,a_set_win_rate,a_set_diff_exp,a_forma_home,a_forma_away,a_ultimo_set_diff,a_racha,a_h2h_set_diff_exp,a_h2h_win_rate,diff_win_rate_global,diff_win_rate_last5,diff_set_win_rate,diff_set_diff_exp,diff_pts_fav_exp,diff_pts_con_exp,diff_racha,diff_ultimo_set_diff,diff_rank_season,diff_forma_efectiva,h_descanso,a_descanso,diff_descanso,h_rank_season,a_rank_season,elo_h,elo_a,elo_h_home,elo_a_away,elo_diff,elo_win_prob_h,set_ratio_h,set_ratio_a,point_ratio_h,point_ratio_a,dominancia_h,dominancia_a,diff_set_ratio,diff_dominancia,sos_h,sos_a,diff_sos,h_roster_continuity,a_roster_continuity,diff_roster_continuity,gana_local
2022/2023_Trent_Veron_2Round,2022/2023,2,Verona,Trento,1.0,1.0,1.0,1.0,24.0,23.0,0.6,1.0,0.4809223507230836,0.4809223507230836,0,2,-0.15590375815769153,0.42204812092115424,0.5,0.5,0.5,0.5,23.0,24.0,0.5,0.0,0.6867699684274018,0.6867699684274018,0,2,0.15590375815769164,0.5779518790788458,0.5,0.5,0.09999999999999998,1.0,1.0,-1.0,0,0,0,-0.2058476177043182,7,7,0,0,0,1415.9499298150627,1569.9330370120101,1475.9499298150627,1569.9330370120101,-153.98310719694746,0.36795260273192415,0.6,0.5,0.5172413793103449,0.5,0.09999999999999998,0.0,0.09999999999999998,0.09999999999999998,0.5,0.5,0.0,0.7393939393939394,0.9369828134945895,-0.19758887410065007,1
2022/2023_Lube_Moden_3Round,2022/2023,3,Lube,Modena,0.0,0.0,0.0,0.0,25.0,17.666666666666668,0.4,-1.0,0.5805621252553794,0.5805621252553794,0,-2,0.3550401963197958,0.6775200981598979,0.5,0.5,1.0,0.0,17.666666666666668,25.0,0.5555555555555556,0.5,0.735745896770602,0.735745896770602,0,1,-0.3550401963197958,0.3224799018401021,-0.5,-0.5,-0.15555555555555556,-1.5,7.333333333333332,-7.333333333333332,-3,0,0,-0.15518377151522256,7,7,0,0,0,1589.4130692829667,1568.358364811008,1649.4130692829667,1568.358364811008,21.054704471958757,0.614575955810167,0.4,0.5555555555555556,0.5097087378640777,0.4935064935064935,-0.09999999999999998,0.05555555555555558,-0.15555555555555556,-0.15555555555555556,0.5,0.5,0.0,0.5375268048606148,0.3705991352686844,0.1669276695919304,1
2022/2023_Med S_Pinet_3Round,2022/2023,3,Pineto,Med Store Tunit Macerata,1.0,1.0,1.0,1.0,26.666666666666668,22.666666666666668,0.75,2.0,0.552277404846413,0.552277404846413,0,1,0.0,0.5,0.5,0.5,0.5,0.5,22.666666666666668,26.666666666666668,0.5,0.0,0.7080131816774515,0.7080131816774515,0,4,0.0,0.5,0.5,0.5,0.25,2.0,4.0,-4.0,-3,0,0,-0.15573577683103856,7,7,0,0,0,1522.377156256863,1536.4190612376428,1582.377156256863,1536.4190612376428,-14.041904980779918,0.5657559409113702,0.75,0.5,0.5187165775401069,0.5,0.25,0.0,0.25,0.25,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2022/2023_Piace_Trent_3Round,2022/2023,3,Piacenza,Trento,0.0,0.0,0.0,0.0,24.5,21.75,0.3333333333333333,-1.5,0.3076149728362481,0.3076149728362481,0,-2,-1.0,0.0,0.0,0.0,0.0,0.0,21.75,24.5,0.4,-1.0,0.597867982869336,0.597867982869336,0,-1,1.0,1.0,0.0,0.0,-0.06666666666666671,-0.5,2.75,-2.75,-1,0,0,-0.29025301003308784,7,7,0,0,0,1423.762028416602,1552.235709888504,1483.762028416602,1552.235709888504,-128.47368147190195,0.40271477753571017,0.3333333333333333,0.4,0.4915254237288136,0.48936170212765956,-0.16666666666666669,-0.09999999999999998,-0.06666666666666671,-0.06666666666666671,0.5,0.5,0.0,0.32882273342354534,0.9369828134945895,-0.608160080071044,1
2022/2023_Sir S_Veron_3Round,2022/2023,3,Perugia,Verona,1.0,1.0,1.0,1.0,25.0,18.666666666666668,1.0,3.0,0.9013530588994105,0.9013530588994105,0,7,1.0,1.0,1.0,1.0,1.0,1.0,18.666666666666668,25.0,0.6,1.0,0.5481166600275524,0.5481166600275524,0,3,-1.0,0.0,0.0,0.0,0.4,2.0,6.333333333333332,-6.333333333333332,4,0,0,0.3532363988718581,7,7,0,0,0,1661.5283891440297,1433.6472569385687,1721.5283891440297,1433.6472569385687,227.88113220546097,0.8398586860168068,1.0,0.6,0.5639097744360902,0.5139186295503212,0.5,0.09999999999999998,0.4,0.4,0.5,0.5,0.0,0.4687719298245614,0.7393939393939394,-0.270622009569378,1
2022/2023_Lube_Monza_4Round,2022/2023,4,Monza,Lube,0.0,0.0,0.0,0.0,25.0,18.333333333333332,0.25,-2.0,0.17320734668072932,0.17320734668072932,0,-5,-1.0,0.0,0.5,0.5,0.5,0.5,18.333333333333332,25.0,0.625,1.0,0.6348581218733415,0.6348581218733415,0,1,1.0,1.0,-0.5,-0.5,-0.375,-3.0,6.666666666666668,-6.666666666666668,-6,0,0,-0.4616507751926121,7,7,0,0,0,1404.9546813946863,1603.4425044914767,1464.9546813946863,1603.4425044914767,-198.4878230967904,0.31062478599081567,0.25,0.625,0.46551724137931033,0.5389221556886228,-0.25,0.125,-0.375,-0.375,0.5,0.5,0.0,0.5788061703554661,0.5375268048606148,0.04127936549485134,1
2022/2023_Milan_Moden_4Round,2022/2023,4,Modena,Milano,0.3333333333333333,0.3333333333333333,1.0,0.0,21.8,22.2,0.4166666666666667,-0.6666666666666666,0.6405040048764595,0.6405040048764595,0,-1,0.32458256266316354,0.6622912813315818,1.0,1.0,1.0,1.0,22.2,21.8,0.6,1.0,0.4115205996705666,0.4115205996705666,0,1,-0.32458256266316354,0.33770871866841823,-0.6666666666666667,-0.6666666666666667,-0.1833333333333333,-1.6666666666666665,-0.3999999999999986,0.3999999999999986,-2,0,0,0.22898340520589294,7,7,0,0,0,1554.328929602498,1473.7045759704115,1614.328929602498,1473.7045759704115,80.62435363208647,0.6920027021995818,0.4166666666666667,0.6,0.47368421052631576,0.5162790697674419,-0.08333333333333331,0.09999999999999998,-0.1833333333333333,-0.1833333333333333,0.5,0.5,0.0,0.3705991352686844,0.5003295978905735,-0.12973046262188914,0
2022/2023_Padov_Sir S_4Round,2022/2023,4,Padova,Perugia,1.0,1.0,1.0,1.0,18.5,24.0,0.6,1.0,0.3365832571063708,0.3365832571063708,0,2,-0.8816532678934015,0.05917336605329929,1.0,1.0,1.0,1.0,24.0,18.5,1.0,3.0,0.9141228498574423,0.9141228498574423,0,8,0.8816532678934015,0.9408266339467007,0.0,0.0,-0.4,-2.0,-5.5,5.5,-6,0,0,-0.5775395927510715,7,7,0,0,0,1402.7948612681514,1667.357532973018,1462.7948612681514,1667.357532973018,-264.5626717048665,0.2354916671036956,0.6,1.0,0.5,0.5681818181818182,0.09999999999999998,0.5,-0.4,-0.4,0.5,0.5,0.0,0.11922811853893867,0.4687719298245614,-0.34954381128562273,0
2022/2023_Cave _Pool _5Round,2022/2023,5,Cave Del Sole Lagonegro,Pool Libertas Cantù,0.5,0.5,0.5,0.5,22.75,22.25,0.5,0.0,0.584541216077112,0.584541216077112,0,-1,0.0,0.5,0.5,0.5,0.5,0.5,22.25,22.75,0.5,0.0,0.4351776384051514,0.4351776384051514,0,-1,0.0,0.5,0.0,0.0,0.0,0.0,0.5,-0.5,0,0,0,0.14936357767196057,7,7,0,0,0,1521.9002532340298,1483.434547213345,1581.9002532340298,1483.434547213345,38.46570602068482,0.6380277363435809,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2022/2023_Farmi_Shedi_5Round,2022/2023,5,Shedirpharma Sorrento,Farmitalia Catania,0.5,0.5,0.5,0.5,23.0,25.666666666666668,0.5,0.0,0.5,0.5,0,0,0.0,0.5,0.5,0.5,0.5,0.5,25.666666666666668,23.0,0.5,0.0,0.5,0.5,0,0,0.0,0.5,0.0,0.0,0.0,0.0,-2.666666666666668,2.666666666666668,0,0,0,0.0,7,7,0,0,0,1500.0,1500.0,1560.0,1500.0,0.0,0.5854986786718095,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,0
2022/2023_Lube_Trent_5Round,2022/2023,5,Trento,Lube,0.0,0.0,0.0,0.0,23.0,21.8,0.3333333333333333,-1.5,0.5204743092636179,0.5204743092636179,0,-2,-0.36939806251812934,0.31530096874093533,0.3333333333333333,0.3333333333333333,0.5,0.0,21.8,23.0,0.45454545454545453,-0.3333333333333333,0.5526760956099568,0.5526760956099568,0,-1,0.36939806251812923,0.6846990312590646,-0.3333333333333333,-0.3333333333333333,-0.12121212121212122,-1.1666666666666667,1.1999999999999993,-1.1999999999999993,-1,0,0,-0.032201786346338857,7,7,0,0,0,1533.003125725154,1578.3492467015424,1593.003125725154,1578.3492467015424,-45.34612097638842,0.5210761310142291,0.3333333333333333,0.45454545454545453,0.48095238095238096,0.5064655172413793,-0.16666666666666669,-0.04545454545454547,-0.12121212121212122,-0.12121212121212122,0.5,0.5,0.0,0.9369828134945895,0.5375268048606148,0.3994560086339747,0
2022/2023_Milan_Veron_5Round,2022/2023,5,Milano,Verona,1.0,1.0,1.0,1.0,21.666666666666668,25.0,0.6,1.0,0.48769892655504643,0.48769892655504643,0,2,0.06457745105385082,0.5322887255269254,0.6666666666666666,0.6666666666666666,1.0,0.5,25.0,21.666666666666668,0.46153846153846156,-0.3333333333333333,0.47716326713897594,0.47716326713897594,0,-1,-0.06457745105385082,0.4677112744730746,0.33333333333333337,0.33333333333333337,0.1384615384615384,1.3333333333333333,-3.333333333333332,3.333333333333332,3,0,0,0.010535659416070486,7,7,0,0,0,1493.080651632,1427.8181131095805,1553.080651632,1427.8181131095805,65.26253852241939,0.6728424043746523,0.6,0.46153846153846156,0.5103448275862069,0.49498327759197325,0.09999999999999998,-0.038461538461538436,0.1384615384615384,0.1384615384615384,0.5,0.5,0.0,0.5003295978905735,0.7393939393939394,-0.23906434150336586,0
2022/2023_Moden_Sir S_5Round,2022/2023,5,Perugia,Modena,1.0,1.0,1.0,1.0,25.0,17.666666666666668,0.9,2.6666666666666665,0.9252395985691305,0.9252395985691305,0,9,0.3228872552692543,0.6614436276346272,0.25,0.25,0.5,0.0,17.666666666666668,25.0,0.4117647058823529,-0.75,0.5575911222386253,0.5575911222386253,0,-2,-0.3228872552692543,0.33855637236537284,0.75,0.75,0.4882352941176471,3.4166666666666665,7.333333333333332,-7.333333333333332,11,0,0,0.36764847633050524,7,7,0,0,0,1674.940364653757,1534.9528539409096,1734.940364653757,1534.9528539409096,139.98751071284732,0.7597338034596024,0.9,0.4117647058823529,0.5668202764976958,0.48021828103683495,0.4,-0.08823529411764708,0.4882352941176471,0.4882352941176471,0.5,0.5,0.0,0.4687719298245614,0.3705991352686844,0.09817279455587702,1
2022/2023_Monza_Piace_5Round,2022/2023,5,Piacenza,Monza,0.3333333333333333,0.3333333333333333,0.5,0.0,22.5,23.5,0.46153846153846156,-0.3333333333333333,0.39724382458479357,0.39724382458479357,0,1,2.220446049250313e-16,0.5000000000000001,0.3333333333333333,0.3333333333333333,0.5,0.0,23.5,22.5,0.45454545454545453,-0.3333333333333333,0.2802351899238118,0.2802351899238118,0,1,-2.220446049250313e-16,0.4999999999999999,0.0,0.0,0.006993006993007034,0.0,-1.0,1.0,0,0,0,0.11700863466098177,7,7,0,0,0,1442.9946125799522,1430.0479391846206,1502.9946125799522,1430.0479391846206,12.946673395331572,0.6034628637146208,0.46153846153846156,0.45454545454545453,0.5033444816053512,0.49581589958158995,-0.038461538461538436,-0.04545454545454547,0.006993006993007034,0.006993006993007034,0.5,0.5,0.0,0.32882273342354534,0.5788061703554661,-0.24998343693192077,0
2022/2023_Consa_Conso_6Round,2022/2023,6,Ravenna,Consoli McDonald's Brescia,0.5,0.5,0.5,0.5,26.0,22.333333333333332,0.5,0.0,0.3725793666371884,0.3725793666371884,0,-3,0.0,0.5,0.0,0.0,0.0,0.0,22.333333333333332,26.0,0.4,-1.0,0.43527528164806206,0.43527528164806206,0,-1,0.0,0.5,0.5,0.5,0.09999999999999998,1.0,3.666666666666668,-3.666666666666668,-2,0,0,-0.06269591501087368,7,7,0,0,0,1478.9306295764427,1485.5242517746392,1538.9306295764427,1485.5242517746392,-6.593622198196499,0.576258274921609,0.5,0.4,0.5,0.48258706467661694,0.0,-0.09999999999999998,0.09999999999999998,0.09999999999999998,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2022/2023_Lube_Veron_6Round,2022/2023,6,Lube,Verona,0.5,0.5,0.5,0.5,23.25,23.5,0.5,0.0,0.6105819230574263,0.6105819230574263,0,1,1.0,1.0,0.75,0.75,1.0,0.6666666666666666,23.5,23.25,0.5625,0.5,0.5448441876959303,0.5448441876959303,0,1,-1.0,0.0,-0.25,-0.25,-0.0625,-0.5,-0.25,0.25,0,0,0,0.06573773536149596,7,7,0,0,0,1592.9393783699409,1452.309576628818,1652.9393783699409,1452.309576628818,140.62980174112295,0.7604080586850891,0.5,0.5625,0.5,0.502710027100271,0.0,0.0625,-0.0625,-0.0625,0.5,0.5,0.0,0.5375268048606148,0.7393939393939394,-0.2018671345333246,1
2022/2023_Milan_Sir S_6Round,2022/2023,6,Perugia,Milano,1.0,1.0,1.0,1.0,25.333333333333332,21.333333333333332,0.9230769230769231,2.75,0.9349172904221122,0.9349172904221122,0,10,0.7142857142857142,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.0,1.0,21.333333333333332,25.333333333333332,0.46153846153846156,-0.3333333333333333,0.4245665752314107,0.4245665752314107,0,-1,-0.7142857142857142,0.1428571428571429,0.33333333333333337,0.33333333333333337,0.46153846153846156,3.0833333333333335,4.0,-4.0,11,0,0,0.5103507151907015,7,7,0,0,0,1683.6860542078273,1468.5891881127625,1743.6860542078273,1468.5891881127625,215.0968660950648,0.8297116222147695,0.9230769230769231,0.46153846153846156,0.5711743772241993,0.4991304347826087,0.42307692307692313,-0.038461538461538436,0.46153846153846156,0.46153846153846156,0.5,0.5,0.0,0.4687719298245614,0.5003295978905735,-0.03155766806601212,1
2022/2023_Monza_Trent_6Round,2022/2023,6,Monza,Trento,0.5,0.5,0.5,0.5,23.333333333333332,26.666666666666668,0.5333333333333333,0.25,0.37340833914744653,0.37340833914744653,0,2,-0.6796227589829593,0.16018862050852034,0.0,0.0,0.0,0.0,26.666666666666668,23.333333333333332,0.35714285714285715,-1.3333333333333333,0.4530992031106037,0.4530992031106037,0,-3,0.6796227589829593,0.8398113794914797,0.5,0.5,0.17619047619047618,1.5833333333333333,-3.3333333333333357,3.3333333333333357,5,0,0,-0.07969086396315717,7,7,0,0,0,1449.4794433962315,1518.4129940567555,1509.4794433962315,1518.4129940567555,-68.9335506605239,0.48714641972595696,0.5333333333333333,0.35714285714285715,0.5,0.4922360248447205,0.033333333333333326,-0.14285714285714285,0.17619047619047618,0.17619047619047618,0.5,0.5,0.0,0.5788061703554661,0.9369828134945895,-0.35817664313912334,0
2022/2023_Pool _Prata_6Round,2022/2023,6,Pool Libertas Cantù,Prata di Pordenone,0.0,0.0,0.0,0.0,25.0,15.666666666666666,0.25,-2.0,0.3788441382474816,0.3788441382474816,0,-2,0.0,0.5,1.0,1.0,1.0,1.0,15.666666666666666,25.0,1.0,3.0,0.5575998957215764,0.5575998957215764,0,3,0.0,0.5,-1.0,-1.0,-0.75,-5.0,9.333333333333334,-9.333333333333334,-5,0,0,-0.17875575747409483,7,7,0,0,0,1471.7790403236083,1500.3121142718949,1531.7790403236083,1500.3121142718949,-28.53307394828653,0.545161132267038,0.25,1.0,0.49444444444444446,0.6048387096774194,-0.25,0.5,-0.75,-0.75,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2022/2023_Cave _Consa_7Round,2022/2023,7,Cave Del Sole Lagonegro,Ravenna,1.0,1.0,1.0,1.0,21.0,23.25,0.75,2.0,0.6383221216296071,0.6383221216296071,0,1,0.0,0.5,1.0,1.0,1.0,1.0,23.25,21.0,1.0,3.0,0.45379861420239337,0.45379861420239337,0,1,0.0,0.5,0.0,0.0,-0.25,-1.0,-2.25,2.25,0,0,0,0.18452350742721374,7,7,0,0,0,1533.5557601237665,1494.3548283692962,1593.5557601237665,1494.3548283692962,39.200931754470275,0.6390046067916514,0.75,1.0,0.5055555555555555,0.5379310344827586,0.25,0.5,-0.25,-0.25,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,0
2022/2023_Farmi_Wow G_7Round,2022/2023,7,Wow Green House Aversa,Farmitalia Catania,0.5,0.5,0.5,0.5,18.333333333333332,25.0,0.5,0.0,0.7128254112507413,0.7128254112507413,0,4,0.0,0.5,1.0,1.0,1.0,1.0,25.0,18.333333333333332,1.0,3.0,0.5647247183519379,0.5647247183519379,0,1,0.0,0.5,-0.5,-0.5,-0.5,-3.0,-6.666666666666668,6.666666666666668,3,0,0,0.14810069289880334,7,7,0,0,0,1545.3792413857177,1521.3121519036538,1605.3792413857177,1521.3121519036538,24.06708948206392,0.6186752366482842,0.5,1.0,0.5,0.5273972602739726,0.0,0.5,-0.5,-0.5,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,0
2022/2023_Milan_Padov_7Round,2022/2023,7,Padova,Milano,0.6666666666666666,0.6666666666666666,0.5,1.0,22.5,25.75,0.5,0.0,0.2930127440699953,0.2930127440699953,0,-1,-0.7527699347384679,0.12361503263076608,0.5,0.5,0.0,0.6666666666666666,25.75,22.5,0.375,-1.0,0.3696066712244109,0.3696066712244109,0,-2,0.7527699347384678,0.8763849673692339,0.16666666666666663,0.16666666666666663,0.125,1.0,-3.25,3.25,1,0,0,-0.0765939271544156,7,7,0,0,0,1395.2120295874124,1462.3906911613801,1455.2120295874124,1462.3906911613801,-67.1786615739677,0.48967054542595445,0.5,0.375,0.4810344827586207,0.4909090909090909,0.0,-0.125,0.125,0.125,0.5,0.5,0.0,0.11922811853893867,0.5003295978905735,-0.38110147935163485,0
2022/2023_Monza_Veron_7Round,2022/2023,7,Verona,Monza,0.6,0.6,1.0,0.5,25.0,16.666666666666668,0.5,0.0,0.4743144145073113,0.4743144145073113,0,-1,0.09383632135605424,0.5469181606780271,0.4,0.4,0.3333333333333333,0.5,16.666666666666668,25.0,0.4444444444444444,-0.4,0.3250708399842797,0.3250708399842797,0,-1,-0.09383632135605424,0.4530818393219729,0.19999999999999996,0.19999999999999996,0.05555555555555558,0.4,8.333333333333332,-8.333333333333332,0,0,0,0.1492435745230316,7,7,0,0,0,1444.594716118478,1431.7473137182067,1504.594716118478,1431.7473137182067,12.847402400271221,0.6033261103079626,0.5,0.4444444444444444,0.5027027027027027,0.4938423645320197,0.0,-0.05555555555555558,0.05555555555555558,0.05555555555555558,0.5,0.5,0.0,0.7393939393939394,0.5788061703554661,0.16058776903847327,1
2022/2023_Piace_Sir S_7Round,2022/2023,7,Piacenza,Perugia,0.25,0.25,0.3333333333333333,0.0,22.5,24.25,0.4117647058823529,-0.75,0.3458208352581988,0.3458208352581988,0,-1,-1.0,0.0,1.0,1.0,1.0,1.0,24.25,22.5,0.9375,2.8,0.9433422105161318,0.9433422105161318,0,11,1.0,1.0,-0.75,-0.75,-0.5257352941176471,-3.55,-1.75,1.75,-12,0,0,-0.5975213752579329,7,7,0,0,0,1423.5631083683415,1689.8845511592096,1483.5631083683415,1689.8845511592096,-266.3214427908681,0.23367381890995226,0.4117647058823529,0.9375,0.5,0.5655270655270656,-0.08823529411764708,0.4375,-0.5257352941176471,-0.5257352941176471,0.5,0.5,0.0,0.32882273342354534,0.4687719298245614,-0.13994919640101605,0
2022/2023_Cave _Conso_8Round,2022/2023,8,Cave Del Sole Lagonegro,Consoli McDonald's Brescia,0.5,0.5,0.5,0.5,22.6,20.4,0.5,0.0,0.5556916825490316,0.5556916825490316,0,-1,0.0,0.5,0.0,0.0,0.0,0.0,20.4,22.6,0.25,-2.0,0.3789291416275995,0.3789291416275995,0,-2,0.0,0.5,0.5,0.5,0.25,2.0,2.200000000000003,-2.200000000000003,1,0,0,0.17676254092143207,7,7,0,0,0,1512.9798117850753,1470.1000529817857,1572.9798117850753,1470.1000529817857,42.87975880328963,0.6438751564767056,0.5,0.25,0.49019607843137253,0.47398843930635837,0.0,-0.25,0.25,0.25,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2022/2023_Consa_Prata_8Round,2022/2023,8,Ravenna,Prata di Pordenone,1.0,1.0,1.0,1.0,23.5,21.25,0.8571428571428571,2.5,0.52450407592077,0.52450407592077,0,2,0.0,0.5,0.5,0.5,1.0,0.0,21.25,23.5,0.5,0.0,0.48541890331427845,0.48541890331427845,0,-1,0.0,0.5,0.5,0.5,0.3571428571428571,2.5,2.25,-2.25,3,0,0,0.039085172606491525,7,7,0,0,0,1514.9307767079874,1483.755979486415,1574.9307767079874,1483.755979486415,31.174797221572362,0.6282798313955628,0.8571428571428571,0.5,0.531055900621118,0.4959349593495935,0.3571428571428571,0.0,0.3571428571428571,0.3571428571428571,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2022/2023_Milan_Piace_8Round,2022/2023,8,Milano,Piacenza,0.6,0.6,0.0,0.75,20.6,21.8,0.45,-0.4,0.4512107325362921,0.4512107325362921,0,1,-0.23356251461630229,0.38321874269184886,0.2,0.2,0.25,0.0,21.8,20.6,0.38095238095238093,-1.0,0.3010545229335611,0.3010545229335611,0,-2,0.23356251461630229,0.6167812573081511,0.39999999999999997,0.39999999999999997,0.06904761904761908,0.6,-1.1999999999999993,1.1999999999999993,3,0,0,0.15015620960273102,7,7,0,0,0,1478.158082724096,1416.038811399441,1538.158082724096,1416.038811399441,62.11927132465485,0.6688470452076452,0.45,0.38095238095238093,0.5,0.49638802889576883,-0.04999999999999999,-0.11904761904761907,0.06904761904761908,0.06904761904761908,0.5,0.5,0.0,0.5003295978905735,0.32882273342354534,0.17150686446702818,0
2022/2023_Padov_Veron_8Round,2022/2023,8,Verona,Padova,0.6666666666666666,0.6666666666666666,1.0,0.5,25.0,19.666666666666668,0.5652173913043478,0.5,0.542364117432687,0.542364117432687,0,1,-0.21218305346265298,0.3939084732686735,0.5,0.5,0.3333333333333333,1.0,19.666666666666668,25.0,0.4444444444444444,-0.5,0.25508240940307747,0.25508240940307747,0,-2,0.21218305346265298,0.6060915267313265,0.16666666666666663,0.16666666666666663,0.12077294685990336,1.0,5.333333333333332,-5.333333333333332,3,0,0,0.2872817080296095,7,7,0,0,0,1459.0336457032681,1379.4446380246966,1519.0336457032681,1379.4446380246966,79.58900767857153,0.6907309811639697,0.5652173913043478,0.4444444444444444,0.5142857142857142,0.47736093143596375,0.06521739130434778,-0.05555555555555558,0.12077294685990336,0.12077294685990336,0.5,0.5,0.0,0.7393939393939394,0.11922811853893867,0.6201658208550007,1
2022/2023_Sir S_Trent_8Round,2022/2023,8,Perugia,Trento,1.0,1.0,1.0,1.0,24.75,20.5,0.9,2.6666666666666665,0.9506765294497053,0.9506765294497053,0,12,0.1826526142076812,0.5913263071038406,0.25,0.25,0.0,0.3333333333333333,20.5,24.75,0.47058823529411764,-0.25,0.5238952032008368,0.5238952032008368,0,1,-0.1826526142076812,0.4086736928961594,0.75,0.75,0.4294117647058824,2.9166666666666665,4.25,-4.25,11,0,0,0.42678132624886844,7,7,0,0,0,1697.40884812811,1536.1451237347803,1757.40884812811,1536.1451237347803,161.26372439332977,0.78137485114169,0.9,0.47058823529411764,0.5556805399325084,0.5,0.4,-0.02941176470588236,0.4294117647058824,0.4294117647058824,0.5,0.5,0.0,0.4687719298245614,0.9369828134945895,-0.46821088367002806,1
2022/2023_Consa_Pool _9Round,2022/2023,9,Pool Libertas Cantù,Ravenna,0.5,0.5,1.0,0.0,23.0,22.5,0.5714285714285714,0.5,0.45925241465665567,0.45925241465665567,0,1,0.0,0.5,1.0,1.0,1.0,1.0,22.5,23.0,0.8181818181818182,2.3333333333333335,0.5860567554478152,0.5860567554478152,0,3,0.0,0.5,-0.5,-0.5,-0.24675324675324684,-1.8333333333333335,0.5,-0.5,-2,0,0,-0.12680434079115954,7,7,0,0,0,1488.3351751090881,1526.9001661370503,1548.3351751090881,1526.9001661370503,-38.56499102796215,0.5308083792344875,0.5714285714285714,0.8181818181818182,0.543046357615894,0.5289421157684631,0.0714285714285714,0.31818181818181823,-0.24675324675324684,-0.24675324675324684,0.5,0.5,0.0,0.4687719298245614,0.4687719298245614,0.0,1
2022/2023_Emma _Gioie_9Round,2022/2023,9,Siena,Taranto,0.5,0.5,0.5,0.5,22.5,24.5,0.5,0.0,0.4788435616813509,0.4788435616813509,0,-1,0.0,0.5,0.5,0.5,0.5,0.5,24.5,22.5,0.5,0.0,0.7248705037601325,0.7248705037601325,0,3,0.0,0.5,0.0,0.0,0.0,0.0,-2.0,2.0,-4,0,0,-0.24602694207878162,7,7,0,0,0,1511.8499060611884,1554.5588074059115,1571.8499060611884,1554.5588074059115,-42.70890134472302,0.5248633671793378,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.4687719298245614,0.28085106382978725,0.18792086599477414,0
2022/2023_Lube_Piace_9Round,2022/2023,9,Piacenza,Lube,0.3333333333333333,0.3333333333333333,0.25,0.5,19.8,20.4,0.4230769230769231,-0.6666666666666666,0.39153262122653343,0.39153262122653343,0,1,-0.5469181606780271,0.22654091966098644,0.6,0.6,0.6666666666666666,0.5,20.4,19.8,0.55,0.4,0.6609918737599491,0.6609918737599491,0,2,0.5469181606780271,0.7734590803390136,-0.26666666666666666,-0.26666666666666666,-0.12692307692307697,-1.0666666666666667,-0.5999999999999979,0.5999999999999979,-1,0,0,-0.2694592525334156,7,7,0,0,0,1434.7665286652552,1600.654238880281,1494.7665286652552,1600.654238880281,-165.88771021502566,0.3521644435205301,0.4230769230769231,0.55,0.4995766299745978,0.49942857142857144,-0.07692307692307693,0.050000000000000044,-0.12692307692307697,-0.12692307692307697,0.5,0.5,0.0,0.32882273342354534,0.5375268048606148,-0.20870407143706943,0
2022/2023_Milan_Trent_9Round,2022/2023,9,Trento,Milano,0.2,0.2,0.0,0.25,20.5,24.0,0.42857142857142855,-0.6,0.4560772642546259,0.4560772642546259,0,-1,0.6796227589829593,0.8398113794914797,0.5,0.5,0.0,0.75,24.0,20.5,0.44,-0.5,0.3928017573747259,0.3928017573747259,0,-1,-0.6796227589829593,0.16018862050852034,-0.3,-0.3,-0.011428571428571455,-0.09999999999999998,-3.5,3.5,0,0,0,0.06327550687990002,7,7,0,0,0,1529.1053939415428,1459.4303654582818,1589.1053939415428,1459.4303654582818,69.67502848326103,0.678408927946508,0.42857142857142855,0.44,0.49128205128205127,0.4973214285714286,-0.07142857142857145,-0.06,-0.011428571428571455,-0.011428571428571455,0.5,0.5,0.0,0.9369828134945895,0.5003295978905735,0.43665321560401593,0
