partido_id,temporada,jornada,fase,championship,equipo_local,equipo_visitante,resultado_final,set_num,puntos_local,puntos_visitante,ganador_set_local,set_largo
2021/2022_Trent_Veron_1Round,2021/2022,1 Round,1st half,Regular Season SuperLega Credem Banca,Trento,Verona,3-0,2,29,27,1,1
2021/2022_Trent_Veron_1Round,2021/2022,1 Round,1st half,Regular Season SuperLega Credem Banca,Trento,Verona,3-0,3,25,23,1,0
2021/2022_Kioen_Veron_11Round,2021/2022,11 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Kioene Padova,3-1,1,22,25,0,0
2021/2022_Kioen_Veron_11Round,2021/2022,11 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Kioene Padova,3-1,2,25,18,1,0
2021/2022_Kioen_Veron_11Round,2021/2022,11 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Kioene Padova,3-1,3,25,20,1,0
2021/2022_Kioen_Veron_11Round,2021/2022,11 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Kioene Padova,3-1,4,25,21,1,0
2021/2022_Leo S_Veron_9Round,2021/2022,9 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Leo Shoes PerkinElmer Modena,1-3,1,21,25,0,0
2021/2022_Leo S_Veron_9Round,2021/2022,9 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Leo Shoes PerkinElmer Modena,1-3,2,25,27,0,1
2021/2022_Leo S_Veron_9Round,2021/2022,9 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Leo Shoes PerkinElmer Modena,1-3,3,30,28,1,1
2021/2022_Leo S_Veron_9Round,2021/2022,9 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Leo Shoes PerkinElmer Modena,1-3,4,21,25,0,0
2021/2022_Lube_Veron_4Round,2021/2022,4 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Lube,1-3,1,14,25,0,0
2021/2022_Lube_Veron_4Round,2021/2022,4 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Lube,1-3,2,25,23,1,0
2021/2022_Lube_Veron_4Round,2021/2022,4 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Lube,1-3,3,20,25,0,0
2021/2022_Lube_Veron_4Round,2021/2022,4 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Lube,1-3,4,18,25,0,0
2021/2022_Milan_Veron_7Round,2021/2022,7 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Milano,3-2,1,17,25,0,0
2021/2022_Milan_Veron_7Round,2021/2022,7 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Milano,3-2,2,25,15,1,0
2021/2022_Milan_Veron_7Round,2021/2022,7 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Milano,3-2,3,19,25,0,0
2021/2022_Milan_Veron_7Round,2021/2022,7 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Milano,3-2,4,25,23,1,0
2021/2022_Milan_Veron_7Round,2021/2022,7 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Milano,3-2,5,23,21,1,1
2021/2022_Monza_Veron_13Round,2021/2022,13 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Monza,3-1,1,22,25,0,0
2021/2022_Monza_Veron_13Round,2021/2022,13 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Monza,3-1,2,25,19,1,0
2021/2022_Monza_Veron_13Round,2021/2022,13 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Monza,3-1,3,25,18,1,0
2021/2022_Monza_Veron_13Round,2021/2022,13 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Monza,3-1,4,27,25,1,1
2021/2022_Piace_Veron_12Round,2021/2022,12 Round,1st half,Regular Season SuperLega Credem Banca,Verona,Piacenza,3-2,1,18,25,0,0
2021/2022_Piace_Veron_12Round,2021/2022,12 Round,1st half,Regular Season SuperLega Credem Banca,Verona,Piacenza,3-2,2,25,22,1,0
2021/2022_Piace_Veron_12Round,2021/2022,12 Round,1st half,Regular Season SuperLega Credem Banca,Verona,Piacenza,3-2,3,15,25,0,0
2021/2022_Piace_Veron_12Round,2021/2022,12 Round,1st half,Regular Season SuperLega Credem Banca,Verona,Piacenza,3-2,4,25,20,1,0
2021/2022_Piace_Veron_12Round,2021/2022,12 Round,1st half,Regular Season SuperLega Credem Banca,Verona,Piacenza,3-2,5,15,10,1,0
2021/2022_Sir S_Veron_2Round,2021/2022,2 Round,1st half,Regular Season SuperLega Credem Banca,Verona,Sir Safety Conad Perugia,1-3,1,18,25,0,0
2021/2022_Sir S_Veron_2Round,2021/2022,2 Round,1st half,Regular Season SuperLega Credem Banca,Verona,Sir Safety Conad Perugia,1-3,2,19,25,0,0
2021/2022_Sir S_Veron_2Round,2021/2022,2 Round,1st half,Regular Season SuperLega Credem Banca,Verona,Sir Safety Conad Perugia,1-3,3,25,22,1,0
2021/2022_Sir S_Veron_2Round,2021/2022,2 Round,1st half,Regular Season SuperLega Credem Banca,Verona,Sir Safety Conad Perugia,1-3,4,23,25,0,0
2021/2022_Trent_Veron_1Round,2021/2022,1 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Trento,3-2,1,13,25,0,0
2021/2022_Trent_Veron_1Round,2021/2022,1 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Trento,3-2,2,29,31,0,1
2021/2022_Trent_Veron_1Round,2021/2022,1 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Trento,3-2,3,25,20,1,0
2021/2022_Trent_Veron_1Round,2021/2022,1 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Trento,3-2,4,25,10,1,0
2021/2022_Trent_Veron_1Round,2021/2022,1 Round,2nd half,Regular Season SuperLega Credem Banca,Verona,Trento,3-2,5,15,12,1,0
2021/2022_Med S_Vigil_13Round,2021/2022,13 Round,1st half,Regular Season Serie A3 Credem Banca - Gir. Bianco,Vigilar Fano,Med Store Tunit Macerata,2-3,1,25,21,1,0
2021/2022_Med S_Vigil_13Round,2021/2022,13 Round,1st half,Regular Season Serie A3 Credem Banca - Gir. Bianco,Vigilar Fano,Med Store Tunit Macerata,2-3,2,21,25,0,0
2021/2022_Med S_Vigil_13Round,2021/2022,13 Round,1st half,Regular Season Serie A3 Credem Banca - Gir. Bianco,Vigilar Fano,Med Store Tunit Macerata,2-3,3,25,22,1,0
2021/2022_Med S_Vigil_13Round,2021/2022,13 Round,1st half,Regular Season Serie A3 Credem Banca - Gir. Bianco,Vigilar Fano,Med Store Tunit Macerata,2-3,4,23,25,0,0
2021/2022_Med S_Vigil_13Round,2021/2022,13 Round,1st half,Regular Season Serie A3 Credem Banca - Gir. Bianco,Vigilar Fano,Med Store Tunit Macerata,2-3,5,12,15,0,0
2021/2022_Pinet_Vigil_12Round,2021/2022,12 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Bianco,Vigilar Fano,Pineto,3-0,1,25,20,1,0
2021/2022_Pinet_Vigil_12Round,2021/2022,12 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Bianco,Vigilar Fano,Pineto,3-0,2,25,20,1,0
2021/2022_Pinet_Vigil_12Round,2021/2022,12 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Bianco,Vigilar Fano,Pineto,3-0,3,25,17,1,0
2021/2022_Prata_Vigil_5Round,2021/2022,5 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Bianco,Vigilar Fano,Prata di Pordenone,1-3,1,22,25,0,0
2021/2022_Prata_Vigil_5Round,2021/2022,5 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Bianco,Vigilar Fano,Prata di Pordenone,1-3,2,25,18,1,0
2021/2022_Prata_Vigil_5Round,2021/2022,5 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Bianco,Vigilar Fano,Prata di Pordenone,1-3,3,20,25,0,0
2021/2022_Prata_Vigil_5Round,2021/2022,5 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Bianco,Vigilar Fano,Prata di Pordenone,1-3,4,22,25,0,0
2021/2022_Shedi_Wow G_1Round,2021/2022,1 Round,1st half,Regular Season Serie A3 Credem Banca - Gir. Blu,Wow Green House Aversa,Shedirpharma Massa Lubrense,3-0,1,25,23,1,0
2021/2022_Shedi_Wow G_1Round,2021/2022,1 Round,1st half,Regular Season Serie A3 Credem Banca - Gir. Blu,Wow Green House Aversa,Shedirpharma Massa Lubrense,3-0,2,25,21,1,0
2021/2022_Shedi_Wow G_1Round,2021/2022,1 Round,1st half,Regular Season Serie A3 Credem Banca - Gir. Blu,Wow Green House Aversa,Shedirpharma Massa Lubrense,3-0,3,25,18,1,0
2021/2022_Siste_Wow G_9Round,2021/2022,9 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Blu,Wow Green House Aversa,Sistemia Aci Castello,3-1,1,25,23,1,0
2021/2022_Siste_Wow G_9Round,2021/2022,9 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Blu,Wow Green House Aversa,Sistemia Aci Castello,3-1,2,21,25,0,0
2021/2022_Siste_Wow G_9Round,2021/2022,9 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Blu,Wow Green House Aversa,Sistemia Aci Castello,3-1,3,30,28,1,1
2021/2022_Siste_Wow G_9Round,2021/2022,9 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Blu,Wow Green House Aversa,Sistemia Aci Castello,3-1,4,25,23,1,0
2022/2023_Banca_Videx_11Round,2022/2023,11 Round,2nd half,Regular Season Serie A2 Credem Banca,Banca Alpi Marittime Acqua S.Bernardo Cuneo,Videx Yuasa Grottazzolina,3-0,1,25,19,1,0
2022/2023_Banca_Videx_11Round,2022/2023,11 Round,2nd half,Regular Season Serie A2 Credem Banca,Banca Alpi Marittime Acqua S.Bernardo Cuneo,Videx Yuasa Grottazzolina,3-0,2,25,23,1,0
2022/2023_Banca_Videx_11Round,2022/2023,11 Round,2nd half,Regular Season Serie A2 Credem Banca,Banca Alpi Marittime Acqua S.Bernardo Cuneo,Videx Yuasa Grottazzolina,3-0,3,25,22,1,0
2022/2023_Cave _Consa_7Round,2022/2023,7 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Consar RCM Ravenna,1-3,1,17,25,0,0
2022/2023_Cave _Consa_7Round,2022/2023,7 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Consar RCM Ravenna,1-3,2,25,27,0,1
2022/2023_Cave _Consa_7Round,2022/2023,7 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Consar RCM Ravenna,1-3,3,25,16,1,0
2022/2023_Cave _Consa_7Round,2022/2023,7 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Consar RCM Ravenna,1-3,4,17,25,0,0
2022/2023_Cave _Conso_8Round,2022/2023,8 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Consoli McDonald's Brescia,3-2,1,27,29,0,1
2022/2023_Cave _Conso_8Round,2022/2023,8 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Consoli McDonald's Brescia,3-2,2,25,17,1,0
2022/2023_Cave _Conso_8Round,2022/2023,8 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Consoli McDonald's Brescia,3-2,3,25,20,1,0
2022/2023_Cave _Conso_8Round,2022/2023,8 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Consoli McDonald's Brescia,3-2,4,21,25,0,0
2022/2023_Cave _Conso_8Round,2022/2023,8 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Consoli McDonald's Brescia,3-2,5,15,11,1,0
2022/2023_Cave _Delta_12Round,2022/2023,12 Round,2nd half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Delta Group Porto Viro,1-3,1,16,25,0,0
2022/2023_Cave _Delta_12Round,2022/2023,12 Round,2nd half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Delta Group Porto Viro,1-3,2,28,26,1,1
2022/2023_Cave _Delta_12Round,2022/2023,12 Round,2nd half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Delta Group Porto Viro,1-3,3,23,25,0,0
2022/2023_Cave _Delta_12Round,2022/2023,12 Round,2nd half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Delta Group Porto Viro,1-3,4,22,25,0,0
2022/2023_Cave _Pool _5Round,2022/2023,5 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Pool Libertas Cantù,3-1,1,25,22,1,0
2022/2023_Cave _Pool _5Round,2022/2023,5 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Pool Libertas Cantù,3-1,2,25,19,1,0
2022/2023_Cave _Pool _5Round,2022/2023,5 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Pool Libertas Cantù,3-1,3,16,25,0,0
2022/2023_Cave _Pool _5Round,2022/2023,5 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Pool Libertas Cantù,3-1,4,25,23,1,0
2022/2023_Cave _Prata_13Round,2022/2023,13 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Prata di Pordenone,3-0,1,25,22,1,0
2022/2023_Cave _Prata_13Round,2022/2023,13 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Prata di Pordenone,3-0,2,25,23,1,0
2022/2023_Cave _Prata_13Round,2022/2023,13 Round,1st half,Regular Season Serie A2 Credem Banca,Cave Del Sole Lagonegro,Prata di Pordenone,3-0,3,25,20,1,0
2022/2023_Cave _Consa_7Round,2022/2023,7 Round,2nd half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Cave Del Sole Lagonegro,3-0,1,25,19,1,0
2022/2023_Cave _Consa_7Round,2022/2023,7 Round,2nd half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Cave Del Sole Lagonegro,3-0,2,25,19,1,0
2022/2023_Cave _Consa_7Round,2022/2023,7 Round,2nd half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Cave Del Sole Lagonegro,3-0,3,25,10,1,0
2022/2023_Consa_Conso_6Round,2022/2023,6 Round,1st half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Consoli McDonald's Brescia,3-0,1,25,21,1,0
2022/2023_Consa_Conso_6Round,2022/2023,6 Round,1st half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Consoli McDonald's Brescia,3-0,2,28,26,1,1
2022/2023_Consa_Conso_6Round,2022/2023,6 Round,1st half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Consoli McDonald's Brescia,3-0,3,25,20,1,0
2022/2023_Consa_Delta_13Round,2022/2023,13 Round,1st half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Delta Group Porto Viro,0-3,1,22,25,0,0
2022/2023_Consa_Delta_13Round,2022/2023,13 Round,1st half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Delta Group Porto Viro,0-3,2,26,28,0,1
2022/2023_Consa_Delta_13Round,2022/2023,13 Round,1st half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Delta Group Porto Viro,0-3,3,22,25,0,0
2022/2023_Consa_Pool _9Round,2022/2023,9 Round,2nd half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Pool Libertas Cantù,1-3,1,19,25,0,0
2022/2023_Consa_Pool _9Round,2022/2023,9 Round,2nd half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Pool Libertas Cantù,1-3,2,23,25,0,0
2022/2023_Consa_Pool _9Round,2022/2023,9 Round,2nd half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Pool Libertas Cantù,1-3,3,25,22,1,0
2022/2023_Consa_Pool _9Round,2022/2023,9 Round,2nd half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Pool Libertas Cantù,1-3,4,21,25,0,0
2022/2023_Consa_Prata_8Round,2022/2023,8 Round,1st half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Prata di Pordenone,3-1,1,25,23,1,0
2022/2023_Consa_Prata_8Round,2022/2023,8 Round,1st half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Prata di Pordenone,3-1,2,25,18,1,0
2022/2023_Consa_Prata_8Round,2022/2023,8 Round,1st half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Prata di Pordenone,3-1,3,19,25,0,0
2022/2023_Consa_Prata_8Round,2022/2023,8 Round,1st half,Regular Season Serie A2 Credem Banca,Consar RCM Ravenna,Prata di Pordenone,3-1,4,25,19,1,0
2022/2023_Cave _Conso_8Round,2022/2023,8 Round,2nd half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Cave Del Sole Lagonegro,3-0,1,25,19,1,0
2022/2023_Cave _Conso_8Round,2022/2023,8 Round,2nd half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Cave Del Sole Lagonegro,3-0,2,25,17,1,0
2022/2023_Cave _Conso_8Round,2022/2023,8 Round,2nd half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Cave Del Sole Lagonegro,3-0,3,25,17,1,0
2022/2023_Consa_Conso_6Round,2022/2023,6 Round,2nd half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Consar RCM Ravenna,0-3,1,24,26,0,1
2022/2023_Consa_Conso_6Round,2022/2023,6 Round,2nd half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Consar RCM Ravenna,0-3,2,20,25,0,0
2022/2023_Consa_Conso_6Round,2022/2023,6 Round,2nd half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Consar RCM Ravenna,0-3,3,19,25,0,0
2022/2023_Conso_Delta_2Round,2022/2023,2 Round,2nd half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Delta Group Porto Viro,3-1,1,22,25,0,0
2022/2023_Conso_Delta_2Round,2022/2023,2 Round,2nd half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Delta Group Porto Viro,3-1,2,26,24,1,1
2022/2023_Conso_Delta_2Round,2022/2023,2 Round,2nd half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Delta Group Porto Viro,3-1,3,25,23,1,0
2022/2023_Conso_Delta_2Round,2022/2023,2 Round,2nd half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Delta Group Porto Viro,3-1,4,25,19,1,0
2022/2023_Conso_Pool _12Round,2022/2023,12 Round,1st half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Pool Libertas Cantù,1-3,1,22,25,0,0
2022/2023_Conso_Pool _12Round,2022/2023,12 Round,1st half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Pool Libertas Cantù,1-3,2,20,25,0,0
2022/2023_Conso_Pool _12Round,2022/2023,12 Round,1st half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Pool Libertas Cantù,1-3,3,25,20,1,0
2022/2023_Conso_Pool _12Round,2022/2023,12 Round,1st half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Pool Libertas Cantù,1-3,4,16,25,0,0
2022/2023_Conso_Prata_10Round,2022/2023,10 Round,2nd half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Prata di Pordenone,0-3,1,17,25,0,0
2022/2023_Conso_Prata_10Round,2022/2023,10 Round,2nd half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Prata di Pordenone,0-3,2,15,25,0,0
2022/2023_Conso_Prata_10Round,2022/2023,10 Round,2nd half,Regular Season Serie A2 Credem Banca,Consoli McDonald's Brescia,Prata di Pordenone,0-3,3,26,28,0,1
2022/2023_Cave _Delta_12Round,2022/2023,12 Round,1st half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Cave Del Sole Lagonegro,3-0,1,27,25,1,1
2022/2023_Cave _Delta_12Round,2022/2023,12 Round,1st half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Cave Del Sole Lagonegro,3-0,2,25,23,1,0
2022/2023_Cave _Delta_12Round,2022/2023,12 Round,1st half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Cave Del Sole Lagonegro,3-0,3,25,20,1,0
2022/2023_Consa_Delta_13Round,2022/2023,13 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Consar RCM Ravenna,3-2,1,25,22,1,0
2022/2023_Consa_Delta_13Round,2022/2023,13 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Consar RCM Ravenna,3-2,2,23,25,0,0
2022/2023_Consa_Delta_13Round,2022/2023,13 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Consar RCM Ravenna,3-2,3,23,25,0,0
2022/2023_Consa_Delta_13Round,2022/2023,13 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Consar RCM Ravenna,3-2,4,25,16,1,0
2022/2023_Consa_Delta_13Round,2022/2023,13 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Consar RCM Ravenna,3-2,5,17,15,1,1
2022/2023_Conso_Delta_2Round,2022/2023,2 Round,1st half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Consoli McDonald's Brescia,3-2,1,17,25,0,0
2022/2023_Conso_Delta_2Round,2022/2023,2 Round,1st half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Consoli McDonald's Brescia,3-2,2,25,16,1,0
2022/2023_Conso_Delta_2Round,2022/2023,2 Round,1st half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Consoli McDonald's Brescia,3-2,3,22,25,0,0
2022/2023_Conso_Delta_2Round,2022/2023,2 Round,1st half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Consoli McDonald's Brescia,3-2,4,25,22,1,0
2022/2023_Conso_Delta_2Round,2022/2023,2 Round,1st half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Consoli McDonald's Brescia,3-2,5,15,9,1,0
2022/2023_Delta_Pool _11Round,2022/2023,11 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Pool Libertas Cantù,2-3,1,25,21,1,0
2022/2023_Delta_Pool _11Round,2022/2023,11 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Pool Libertas Cantù,2-3,2,17,25,0,0
2022/2023_Delta_Pool _11Round,2022/2023,11 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Pool Libertas Cantù,2-3,3,21,25,0,0
2022/2023_Delta_Pool _11Round,2022/2023,11 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Pool Libertas Cantù,2-3,4,25,23,1,0
2022/2023_Delta_Pool _11Round,2022/2023,11 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Pool Libertas Cantù,2-3,5,13,15,0,0
2022/2023_Delta_Prata_1Round,2022/2023,1 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Prata di Pordenone,3-2,1,28,30,0,1
2022/2023_Delta_Prata_1Round,2022/2023,1 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Prata di Pordenone,3-2,2,20,25,0,0
2022/2023_Delta_Prata_1Round,2022/2023,1 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Prata di Pordenone,3-2,3,27,25,1,1
2022/2023_Delta_Prata_1Round,2022/2023,1 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Prata di Pordenone,3-2,4,25,23,1,0
2022/2023_Delta_Prata_1Round,2022/2023,1 Round,2nd half,Regular Season Serie A2 Credem Banca,Delta Group Porto Viro,Prata di Pordenone,3-2,5,15,13,1,0
2022/2023_Emma _Gioie_9Round,2022/2023,9 Round,1st half,Regular Season SuperLega Credem Banca,Emma Villas Aubay Siena,Gioiella Prisma Taranto,1-3,1,23,25,0,0
2022/2023_Emma _Gioie_9Round,2022/2023,9 Round,1st half,Regular Season SuperLega Credem Banca,Emma Villas Aubay Siena,Gioiella Prisma Taranto,1-3,2,25,23,1,0
2022/2023_Emma _Gioie_9Round,2022/2023,9 Round,1st half,Regular Season SuperLega Credem Banca,Emma Villas Aubay Siena,Gioiella Prisma Taranto,1-3,3,20,25,0,0
2022/2023_Emma _Gioie_9Round,2022/2023,9 Round,1st half,Regular Season SuperLega Credem Banca,Emma Villas Aubay Siena,Gioiella Prisma Taranto,1-3,4,22,25,0,0
2022/2023_Farmi_Shedi_5Round,2022/2023,5 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Blu,Farmitalia Catania,Shedirpharma Sorrento,2-3,1,25,22,1,0
2022/2023_Farmi_Shedi_5Round,2022/2023,5 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Blu,Farmitalia Catania,Shedirpharma Sorrento,2-3,2,21,25,0,0
2022/2023_Farmi_Shedi_5Round,2022/2023,5 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Blu,Farmitalia Catania,Shedirpharma Sorrento,2-3,3,22,25,0,0
2022/2023_Farmi_Shedi_5Round,2022/2023,5 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Blu,Farmitalia Catania,Shedirpharma Sorrento,2-3,4,25,17,1,0
2022/2023_Farmi_Shedi_5Round,2022/2023,5 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Blu,Farmitalia Catania,Shedirpharma Sorrento,2-3,5,15,17,0,1
2022/2023_Farmi_Wow G_7Round,2022/2023,7 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Blu,Farmitalia Catania,Wow Green House Aversa,3-0,1,30,28,1,1
2022/2023_Farmi_Wow G_7Round,2022/2023,7 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Blu,Farmitalia Catania,Wow Green House Aversa,3-0,2,25,21,1,0
2022/2023_Farmi_Wow G_7Round,2022/2023,7 Round,2nd half,Regular Season Serie A3 Credem Banca - Gir. Blu,Farmitalia Catania,Wow Green House Aversa,3-0,3,25,20,1,0
2022/2023_Emma _Gioie_9Round,2022/2023,9 Round,2nd half,Regular Season SuperLega Credem Banca,Gioiella Prisma Taranto,Emma Villas Aubay Siena,3-2,1,25,15,1,0
2022/2023_Emma _Gioie_9Round,2022/2023,9 Round,2nd half,Regular Season SuperLega Credem Banca,Gioiella Prisma Taranto,Emma Villas Aubay Siena,3-2,2,23,25,0,0
2022/2023_Emma _Gioie_9Round,2022/2023,9 Round,2nd half,Regular Season SuperLega Credem Banca,Gioiella Prisma Taranto,Emma Villas Aubay Siena,3-2,3,25,22,1,0
2022/2023_Emma _Gioie_9Round,2022/2023,9 Round,2nd half,Regular Season SuperLega Credem Banca,Gioiella Prisma Taranto,Emma Villas Aubay Siena,3-2,4,23,25,0,0
2022/2023_Emma _Gioie_9Round,2022/2023,9 Round,2nd half,Regular Season SuperLega Credem Banca,Gioiella Prisma Taranto,Emma Villas Aubay Siena,3-2,5,15,10,1,0
2022/2023_Lube_Milan_10Round,2022/2023,10 Round,2nd half,Regular Season SuperLega Credem Banca,Lube,Milano,3-0,1,25,22,1,0
2022/2023_Lube_Milan_10Round,2022/2023,10 Round,2nd half,Regular Season SuperLega Credem Banca,Lube,Milano,3-0,2,25,15,1,0
2022/2023_Lube_Milan_10Round,2022/2023,10 Round,2nd half,Regular Season SuperLega Credem Banca,Lube,Milano,3-0,3,25,12,1,0
2022/2023_Lube_Moden_3Round,2022/2023,3 Round,1st half,Regular Season SuperLega Credem Banca,Lube,Modena,3-0,1,25,21,1,0
